NUM,가게명,x,y,주소
799,카페모니카,177362,462910,경기도 고양시 일산서구 대화동 2600번지 킨텍스제1전시장 3홀 일부 
800,카모밀레,243478,443309,경기도 양평군 양평읍 양근리 166-9번지 
801,미미핫도그,172318.3202,460729.1467,경기도 김포시 운양동 1325-1번지 김포아트빌리지 
802,Full Plate(풀플레잇),207553.9324,410680.7959,경기도 화성시 오산동 548-2번지 한국토지주택공사 동탄사업본부 앞 
803,그릴나인,246122.5504,443276.734,경기도 양평군 양평읍 도곡리 산 63-1번지 양평종합운동장 
804,로꼬트럭(LOCOTRUCK),175078.4493,458210.3118,경기도 김포시 북변동 495번지 금파로 벚꽃길 일원 
805,휘바트럭,186721,419942,경기도 안산시 상록구 사동 1469번지 ~1483~1483-9번지 일대 
806,컵밥집,177161,462668,경기도 고양시 일산서구 대화동 2700번지 킨텍스제2전시장 7홀일부 
807,볶아쓰,234023.89,421070.8084,경기도 이천시 신둔면 고척리 588-4번지 이천도자기축제장 
808,강남날라리,177362,462910,경기도 고양시 일산서구 대화동 2600번지 킨텍스제1전시장 4홀일부 
809,골드스테이크,177161,462668,경기도 고양시 일산서구 대화동 2700번지 킨텍스제2전시장 10홀일부 
810,푸드마켙,201930.7101,439084.2458,경기도 과천시 주암동 685번지 한국마사회 
811,뉴욕기로스,201930.7101,439084.2458,경기도 과천시 주암동 685번지 한국마사회 
812,게릴라푸드트럭,195518.447,434052.2363,경기도 안양시 동안구 비산동 1023번지 안양종합운동장 내 
813,화이어큐브스테이크,195518.447,434052.2363,경기도 안양시 동안구 비산동 1023번지 안양종합운동장 
814,츄러스팩토리,172318.3202,460729.1467,경기도 김포시 운양동 1325-1번지 김포아트빌리지 
815,화덕피자,212006.2424,388625.6344,경기도 평택시 용이동 605번지 평택대학교 
816,피자카,212006.2424,388625.6344,경기도 평택시 용이동 605번지 평택대학교 
817,쉬림프박스,,,"경기도 이천시 신둔면 고척리 567,567-1번지 "
818,곰소계란밥,210017.2078,410137.8571,경기도 화성시 청계동 510-385번지 리베라CC클럽하우스 
819,마이츄,203378,421852,경기도 수원시 영통구 이의동 산 94-6번지 경기대학교 
820,휴카페,183144,425604,경기도 안산시 단원구 선부동 1077-9번지 
821,용인팜랜드,200785,419104,경기도 수원시 팔달구 매산로3가 1-1번지 경기도청 2018 벚꽃축제장 
822,쉐프의푸드트럭,208508.8512,476418.7491,경기도 양주시 만송동 510-1번지 레이크우드 내 
823,핸썸베이글,208508.8512,476418.7491,경기도 양주시 만송동 510-1번지 레이크우드 내 
824,핸썸베이글,208508.8512,476418.7491,경기도 양주시 만송동 510-1번지 레이크우드 내 
825,떡갈비1982,,,경기도 수원시 팔달구 팔달로2가 48번지 외 1필지 지동교 및 팔달문시장 차없는거리 
826,불도그,201930.7101,439084.2458,경기도 과천시 주암동 685번지 한국마사회 
827,철판미소,200303.9665,437170.6622,경기도 과천시 막계동 1005번지 
828,꾼핫도그,212455.7012,422484.3302,경기도 용인시 기흥구 언남동 88번지 경찰대학 
829,딸바보 아이스크림,246339.6793,479619.873,경기도 가평군 가평읍 달전리 25-2번지 자라섬 중도 
830,스테이크브로,227450,392256,경기도 안성시 보개면 복평리 34-3번지 남사당전수관 
831,송카페,218398.0314,449491.376,경기도 하남시 덕풍동 694번지 하남문화예술회관 
832,씨릴로,208508.8512,476418.7491,경기도 양주시 만송동 510-1번지 레이크우드 내 
833,둘로스피자,,,"경기도 이천시 신둔면 고척리 571-7,8번지 "
834,시현이네2,234448.4232,421511.1563,경기도 이천시 신둔면 고척리 607-3번지 
835,오픈A키친,234446.2892,421482.2214,경기도 이천시 신둔면 고척리 607-10번지 
836,산들유통,234512.7692,421517.1617,경기도 이천시 신둔면 고척리 607-6번지 
837,하와이장인(알렉스푸드),246339.6793,479619.873,경기도 가평군 가평읍 달전리 25-2번지 자라섬 
838,저크트럭,195518.447,434052.2363,경기도 안양시 동안구 비산동 1023번지 안양종합운동장 
839,트리우드카페,233809.649,421105.5057,경기도 이천시 신둔면 고척리 570-1번지 도자기축제장 
840,커피볶는낭만곰,218398.0314,449491.376,경기도 하남시 덕풍동 694번지 하남문화예술회관 
841,청춘그릴,184203.9218,424631.004,경기도 안산시 단원구 고잔동 817번지 안산문화예술의전당 야외공연장 테마파크 
842,아라와크푸드트럭,212006.2424,388625.6344,경기도 평택시 용이동 605번지 평택대학교 
843,스윗랜드,234023.89,421070.8084,경기도 이천시 신둔면 고척리 588-4번지 
844,장정일식,210017.2078,410137.8571,경기도 화성시 청계동 510-385번지 리베라CC클럽하우스 
845,오타코,210017.2078,410137.8571,경기도 화성시 청계동 510-385번지 리베라CC클럽하우스 
846,DST 푸드,175078.4493,458210.3118,경기도 김포시 북변동 495번지 금파로 벚꽃길 일원 
847,솔쉐프,172318.3202,460729.1467,경기도 김포시 운양동 1325-1번지 김포한강 아트빌리지(아트센터) 
848,머니원두커피,227450,392256,경기도 안성시 보개면 복평리 34-3번지 남사당전수관 
849,와니닭강정,227450,392256,경기도 안성시 보개면 복평리 34-3번지 남사당전수관 
850,오빠왔다.푸드트럭,227450,392256,경기도 안성시 보개면 복평리 34-3번지 남사당전수관 
851,(주)쿡박스,208508.8512,476418.7491,경기도 양주시 만송동 510-1번지 
852,몽키스테이크,206382.8437,406280.968,경기도 오산시 은계동 88번지 외 은계대교~오산스포츠센터뒤쪽좌안 
853,오픈A키친,246122.5504,443276.734,경기도 양평군 양평읍 도곡리 산 63-1번지 종합운동장 
854,올웨이즈,215899.5429,415787.2945,경기도 용인시 처인구 삼가동 556번지 용인시청광장 내 
855,숲(SOOP),214613.3981,416508.4582,경기도 용인시 처인구 삼가동 28-6번지 용인시민체육공원 
856,짱츄7호,214613.3981,416508.4582,경기도 용인시 처인구 삼가동 28-6번지 용인시민체육공원 
857,메리(MERRY),204497.2078,488367.1844,경기도 동두천시 생연동 714-6번지 어울림근린공원 
858,카페크로와상 인 서울,217309.6502,415345.756,경기도 용인시 처인구 역북동 733번지 번암근린공원 
859,라이더스파크(푸드트럭),213086.9734,456375.3228,경기도 남양주시 도농동 321-10번지 
860,알앤컵(푸드트럭),226484,461752,경기도 남양주시 화도읍 마석우리 548번지 제2주차장입구 일부 
861,헝그릴즈,188655.3674,440469.5789,경기도 광명시 하안동 577번지 광명시민체육관 
862,호떡이,201930.7101,439084.2458,경기도 과천시 주암동 685번지 
863,나이스츄미츄,201930.7101,439084.2458,경기도 과천시 주암동 685번지 한국마사회 
864,아임애플,201930.7101,439084.2458,경기도 과천시 주암동 685번지 한국마사회 
865,쭈너니 딱 좋아,201930.7101,439084.2458,한국마사회 
866,그릴푸드트럭,201930.7101,439084.2458,
867,불타는 닭꼬치,200504.7762,437804.6643,경기도 과천시 과천동 758번지 국립과천과학관 
868,봉다리군,200504.7762,437804.6643,경기도 과천시 과천동 758번지 국립과천과학관 
869,그릴나빈,200504.7762,437804.6643,경기도 과천시 과천동 758번지 국립과천과학관 
870,친츄,200504.7762,437804.6643,경기도 과천시 과천동 758번지 국립과천과학관 
871,치킨트럭,203977,419689,경기도 수원시 영통구 원천동 산 5-1번지 아주대학교 
872,셰프리푸드트럭,201930.7101,439084.2458,
873,휴하우스,201930.7101,439084.2458,
874,그릴나인,201930.7101,439084.2458,
875,하이파이브,201930.7101,439084.2458,
876,달리는 숲,201930.7101,439084.2458,
877,카페시율,201930.7101,439084.2458,
878,헝그리베어,201930.7101,439084.2458,
879,알렉스더키친,201930.7101,439084.2458,
880,커피볶는봉카페 (푸드트럭),210520.7688,462423.7646,경기도 남양주시 별내동 861번지 별내체육공원내 남양주시장이 지정한 장소 
881,와라분식,201930.7101,439084.2458,경기도 과천시 주암동 685번지 
882,츄로피아,201930.7101,439084.2458,경기도 과천시 주암동 685번지 
883,쭈너니딱좋아,201930.7101,439084.2458,경기도 과천시 주암동 685번지 
884,씽씽푸드트럭,239651.74,409042.9068,경기도 이천시 모가면 어농리 871-3번지 
885,행운의 브리또,201930.7101,439084.2458,경기도 과천시 주암동 685번지 한국마사회 
886,버뮤다스퀘어,178791.1079,453881.2385,경기도 김포시 고촌읍 신곡리 800-1번지 서울외곽도로 김포TG(외측) 졸음쉼터 
887,낭만트럭,,,경기도 수원시 팔달구 팔달로2가 48번지 외 1필지 팔달문시장 차없는거리 및 지동교 
888,ㅇ ㅈ 밥빵,203977,419689,경기도 수원시 영통구 원천동 산 5-1번지 아주대학교 원천정보관 비상계단 앞 공지 
889,블루라군,217781.692,450131.1629,경기도 하남시 덕풍동 776번지 
890,커피하나무라,212455.7012,422484.3302,경기도 용인시 기흥구 언남동 88번지 구)경찰대학교 대운동장(2018년 반려동물 나눔축제) 
891,마이츄푸드트럭,228958,427890,경기도 광주시 곤지암읍 삼리 72-1번지 광주도자기엑스포장 
892,청춘을마시다,195518.447,434052.2363,경기도 안양시 동안구 비산동 1023번지 안양종합운동장 내 
893,(주)엠에프리더스,222405.1317,477820.3534,"경기도 포천시 내촌면 소학리 295번지 베어스타운 내 골프연습장 입구 및 푸드스퀘어 입구, 81라3828 "
894,우탄업푸드트럭,177362,462910,경기도 고양시 일산서구 대화동 2600번지 킨텍스 제1전시장 앞 공터 
895,오늘은 덮밥,203977,419689,경기도 수원시 영통구 원천동 산 5-1번지 아주대학교 원천정보관 비상계단 앞 공지 
896,커피하나무라,201930.7101,439084.2458,경기도 과천시 주암동 685번지 한국마사회 
897,현민푸드,172318.3202,460729.1467,경기도 김포시 운양동 1325-1번지 김포한강 아트빌리지(아트센터) 
898,락앤롤,187772.6462,428412.687,경기도 안산시 상록구 장하동 151번지 서서울TG(목포)졸음쉼터 내(차량99나6040) 
899,오산누들누들,206574.275,406490.9239,경기도 오산시 오산동 49번지 오산종합운동장 
900,브라더또띠아,212006.2424,388625.6344,경기도 평택시 용이동 605번지 평택대학교 
901,미스터 트럭,179690.3307,461814.0493,경기도 고양시 일산동구 장항동 845번지 일산문화공원 (홈플러스 앞) 
902,웨어에버푸드트럭(whereverfoodtruck),240179.215,420129.6824,경기도 이천시 갈산동 산 19-6번지 
903,야미트럭(YAMI TRUCK),200785,419104,경기도 수원시 팔달구 매산로3가 1-1번지 
904,치킨트럭,202535,417929,경기도 수원시 팔달구 인계동 1111번지 수원시청 
905,준푸드트럭,226702.155,416654.921,경기도 용인시 처인구 양지면 제일리 산 41-11번지 총신대학교 신학대학원 제3생활관 앞 
906,청춘트럭,210110.0419,388204.2231,경기도 평택시 비전동 846번지 일원 
907,화성시니어클럽 노노카페 푸드트럭1호점 (종합경기타운 내),193278.3244,404282.306,경기도 화성시 향남읍 도이리 238-1번지 
908,디에이치 푸드트럭(DHF),255486.0812,421747.2267,경기도 여주시 월송동 1번지 
909,에프터(AFTER),200579,420074,경기도 수원시 팔달구 화서동 43-7번지 
910,비포(BEFORE),200579,420074,경기도 수원시 팔달구 화서동 43-7번지 
911,지지고 (차량번호:84소4211),179541,461466,경기도 고양시 일산동구 장항동 906번지 일산호수공원내 주제광장주변 
912,김포금쌀 연떡갈비,179541,461466,경기도 고양시 일산동구 장항동 906번지 일산호수공원내 주제광장 주변 
913,원티드,,,경기도 수원시 팔달구 팔달로2가 48번지 외 2필지 수원남문시장 내 차없는거리 
914,케스트스펠방랑마법사,,,경기도 수원시 팔달구 팔달로2가 48번지 외 2필지 팔달문시장 내 차없는거리 
915,총각마차,187342.4127,440678.3285,경기도 광명시 광명동 317-80번지 도덕산근린공원내 
916,열정트럭,,,경기도 성남시 분당구 궁내동 257-20번지 
917,(주)부자 장안휴게소,186140,398997,경기도 화성시 장안면 어은리 산 53-1번지 장안휴게소 
918,바사삭,226785.6152,414118.0401,경기도 용인시 처인구 양지면 남곡리 34-1번지 푸드트럭 지정자리 내 
919,안다미로,179043,445716,경기도 부천시 중동 1024번지 부천체육관 눈썰매장내 식음매장 (차량번호:81마1559) 
920,Cafe Paul,194968.3009,423091.6419,경기도 의왕시 초평동 278-9번지 왕송호수공원 내 
921,열매먹은호떡,,,경기도 수원시 팔달구 팔달로2가 48번지 외2필지 팔달문시장 차없는거리.지동교 
922,판타스틱누들,,,경기도 수원시 팔달구 팔달로2가 48번지 외2필지 팔달문시장 차없는거리.지동교 
923,포크블랙,193469.5824,387278.3106,경기도 평택시 안중읍 안중리 262-56번지 
924,아트다아트,,,경기도 수원시 팔달구 팔달로2가 48번지 외 2필지 지동교 및 팔달문시장 차없는거리 
925,청춘타코양,,,경기도 수원시 팔달구 팔달로2가 48번지 외2필지. 지동교 및 팔달문시장 차없는거리 
926,대박명랑아줌마,201930.7101,439084.2458,경기도 과천시 주암동 685번지 한국마사회 
927,춤추는솜사탕,222405.1317,477820.3534,"경기도 포천시 내촌면 소학리 295번지 베어스타운 내 골프연습장 입구 및 메인렌탈샵 입구,86어6610 "
928,동우푸드,234380.2662,421480.9658,경기도 이천시 신둔면 고척리 608번지 
929,지져스(한식푸드트럭),198572.9087,410551.3516,경기도 화성시 정남면 보통리 141-44번지 수원과학대학교 및 수원대학교 교내 
930,쭈너니딱좋아,200504.7762,437804.6643,경기도 과천시 과천동 758번지 국립과천과학관 
931,카페크로와상인서울(Cafe Croissant in Seoul),210739.9124,434720.945,경기도 성남시 분당구 야탑동 486번지 탄천스포츠센터 1층 볼링장 앞 푸드트럭존 
932,감주렁,218985.5124,415510.0703,경기도 용인시 처인구 마평동 704번지 광장내 지정장소 A블럭 
