EVENT	SECTOR	DATE	INFLOW_CD	INFLOW_NM1	INFLOW_NM2	INFLOW_NM3	INFLOW_NM4	SUM	SUM_M	SUM_F	M_0004	M_0509	M_1014	M_1519	M_2024	M_2529	M_3034	M_3539	M_4044	M_4549	M_5054	M_5559	M_6064	M_6569	M_70U	F_0004	F_0509	F_1014	F_1519	F_2024	F_2529	F_3034	F_3539	F_4044	F_4549	F_5054	F_5559	F_6064	F_6569	F_70U
CULTURE	1	20140816	1147000000	서울특별시	양천구			2656.853493	1374.614819	1282.238674	138.295727	138.016651	111.167596	94.471141	48.741139	52.476911	69.644908	49.378203	51.745539	103.42275	110.957808	169.284733	120.215439	43.361704	73.43457	138.295727	137.112059	114.324044	100.437598	8.226974	79.701274	51.091153	0.67267	57.423295	131.590199	152.049372	104.866249	24.578915	84.953681	96.915464
CULTURE	1	20140816	1174000000	서울특별시	강동구			2523.279021	1380.36327	1142.915751	136.789049	130.577625	109.796546	105.68422	34.477062	39.22039	88.406093	34.029891	73.607445	88.825912	134.433606	207.682613	96.754782	20.985582	79.092454	136.789049	135.577296	102.459241	77.79483	28.160683	87.318377	19.288492	12.47469	18.248484	25.299548	152.73393	167.513496	28.276452	47.233859	103.747324
CULTURE	1	20140816	1132000000	서울특별시	도봉구			2401.621038	1364.630304	1036.990734	131.978145	128.939078	119.410431	100.427945	41.311063	17.487887	85.19832	44.671181	29.092451	107.481701	118.936648	230.643432	164.09252	17.403729	27.555773	131.978145	127.05018	113.799844	77.069202	19.167947	49.655252	1.759542	6.179437	12.933961	45.587577	134.562132	141.304188	0.148057	60.330952	115.464318
CULTURE	1	20140816	1159000000	서울특별시	동작구			2687.615866	1310.596416	1377.01945	149.538598	148.996956	125.916361	118.598663	23.258563	46.801211	135.663711	111.809343	61.005505	90.121542	90.685293	128.27969	40.102533	22.51795	17.300497	149.538598	145.338107	124.777807	100.061231	39.552048	65.239158	123.537557	49.011997	84.019776	80.150902	109.355372	73.043228	54.981115	70.8236	107.588954
CULTURE	1	20140816	1117000000	서울특별시	용산구			2657.610074	1394.253084	1263.35699	150.600448	143.743393	138.868277	102.874433	50.50111	86.628604	143.968165	36.96621	88.79279	89.56734	115.913468	118.544664	50.270264	45.375405	31.638513	150.600448	149.951192	127.694239	79.444262	56.287463	91.822651	49.575446	34.391966	65.875191	95.889045	146.189304	114.409928	5.258215	45.944928	50.022712
CULTURE	1	20140816	4600000000	전라남도				2361.27837	1078.388168	1282.890202	141.465996	139.430169	115.045233	83.315572	7.281363	89.819721	71.33981	8.172928	49.069434	59.327303	41.319794	79.61809	79.888034	68.322436	44.972285	141.465996	139.171472	99.287255	65.994169	7.967471	19.645546	10.028792	31.283879	14.077952	116.634153	259.816917	206.334275	75.546437	28.291999	67.343889
CULTURE	1	20140816	1153000000	서울특별시	구로구			2665.424153	1315.354488	1350.069665	144.674688	140.152225	117.797667	117.176707	24.864565	39.773852	60.441275	125.794381	114.699115	65.42067	43.218422	113.386898	88.923419	28.520027	90.510577	144.674688	132.642124	131.540799	92.994417	17.577072	104.189661	73.141663	27.483531	37.735229	54.126229	159.162192	138.131567	87.083972	44.911027	104.675494
CULTURE	1	20140816	1130500000	서울특별시	강북구			2423.605845	1456.837927	966.767918	148.057319	142.823717	119.584604	80.752718	1.432439	93.1085	78.740103	52.356025	81.777031	41.624741	210.852541	207.995666	116.683715	55.164885	25.883923	148.057319	137.674141	133.496862	105.012143	4.241298	66.376317	43.305255	2.756844	8.826701	16.020904	47.626578	53.604408	43.80941	68.256893	87.702845
CULTURE	1	20140816	1156000000	서울특별시	영등포구			2726.735157	1382.547399	1344.187758	141.820398	141.600605	124.549304	120.419511	46.545964	83.756515	108.650951	62.378764	81.304088	66.751486	116.297431	110.305182	83.235952	48.628213	46.303035	141.820398	140.50164	127.105842	95.941524	42.01129	73.946812	104.463319	59.822226	100.807817	46.218202	66.068971	178.591362	20.7685	64.522709	81.597146
CULTURE	1	20140816	4400000000	충청남도				2532.408121	1317.423509	1214.984612	136.70545	133.550902	119.691029	65.610673	9.393728	243.400748	143.696911	44.546798	69.212675	34.059605	15.557401	56.342792	50.570641	96.09904	98.985116	136.70545	131.738715	100.965097	27.084923	58.675144	114.869716	57.701933	34.210621	25.971882	117.302744	85.119648	121.128474	20.842946	78.228864	104.438455
CULTURE	1	20140816	3100000000	울산광역시				2367.384665	986.960761	1380.423904	128.516193	119.704102	95.97673	39.51407	23.231284	113.897913	45.228874	26.540714	19.833733	46.583326	48.03569	106.766646	6.112981	72.184083	94.834422	128.516193	128.483556	103.695469	15.084995	40.741236	65.170311	34.474859	35.336486	27.523099	131.58737	228.145046	250.61588	15.577819	69.165126	106.306459
CULTURE	1	20140816	3000000000	대전광역시				2510.074732	1195.251705	1314.823027	123.922928	123.481773	96.825781	68.439102	33.281246	257.948324	138.055751	43.512668	53.845894	22.592833	3.655937	45.124584	20.928884	89.529743	74.106257	123.922928	119.562273	113.352157	52.862909	137.105569	135.340946	79.16145	33.87511	30.872988	37.828545	111.399759	123.972699	38.355669	79.298322	97.911703
CULTURE	1	20140816	4300000000	충청북도				2357.329866	1247.699052	1109.630814	139.322707	135.722093	95.425856	45.361995	51.31833	257.855698	139.016272	10.102787	15.254731	14.526947	56.125533	94.640616	28.469751	71.811189	92.744547	139.322707	136.373268	114.252473	48.771087	6.866065	110.632706	21.077	90.044087	12.439356	2.690885	89.277999	187.375587	49.077523	39.309898	62.120173
CULTURE	1	20140816	4200000000	강원도				2413.058302	1249.058311	1163.999991	140.988978	133.590686	117.600143	32.167998	7.147418	269.840067	124.454045	100.852004	82.835989	33.052098	21.752114	22.327773	12.041234	59.138716	91.269048	140.988978	132.439367	100.266393	3.64087	90.660697	139.954211	120.658955	16.528536	35.72856	57.997346	45.098308	73.369589	36.538747	84.446416	85.683018
CULTURE	1	20140816	1154500000	서울특별시	금천구			2525.041609	1341.401961	1183.639648	134.924706	134.924706	100.984353	106.099012	75.988096	19.826517	177.541619	49.911204	109.608455	77.530363	116.97881	150.499499	9.177535	24.605444	52.801642	134.924706	134.924706	99.987651	108.616999	2.651754	6.717252	67.956771	27.957514	36.036052	87.418703	119.339422	189.711885	23.026457	59.175294	85.194482
CULTURE	1	20140816	5000000000	제주특별자치도				2453.758107	1378.298368	1075.459739	130.281607	129.934043	121.505607	80.015111	59.57543	136.34371	185.524067	101.978283	21.951586	48.603981	182.135315	20.735111	34.223505	61.116298	64.374714	130.281607	130.281607	99.782834	20.538158	80.559628	3.637841	70.480262	4.095466	26.316416	31.422715	136.865055	195.212426	21.928415	64.678833	59.378476
CULTURE	1	20140816	3600000000	세종특별자치시				2305.320911	1157.644035	1147.676876	77.383918	77.383918	77.383918	46.444194	0.346082	242.395779	116.352744	28.51715	25.402413	41.045316	25.194764	240.111639	31.701105	53.088967	74.892128	77.383918	77.383918	58.280196	62.640828	15.919769	11.143838	99.948459	47.274791	76.96862	223.707356	39.384123	151.030151	55.788406	76.96862	73.853883
CULTURE	1	20140816	4900000000	제주도				1293.242537	845.460455	447.782082	23.948936	23.948936	23.948936	23.948936	23.948936	23.948936	23.948936	23.948936	23.948936	23.948936	23.948936	510.175351	23.948936	23.948936	23.948936	23.948936	23.948936	23.948936	23.948936	23.948936	23.948936	18.591939	117.853975	23.948936	23.948936	23.948936	23.948936	23.948936	23.948936	23.948936
CULTURE	1	20140822	4100000000	경기도				2555.604058	1538.284701	1017.319357	112.601987	110.656522	104.150435	94.307173	34.245988	59.880492	134.525962	151.632067	217.687022	186.303018	131.435738	92.487527	11.953764	40.256083	56.160923	112.596127	109.356477	104.603735	83.196931	40.039102	110.318159	70.721182	32.295334	38.52266	5.830826	18.494341	42.975882	77.707943	88.282847	82.377811
CULTURE	1	20140822	1111000000	서울특별시	종로구			2503.114551	1431.839565	1071.274986	124.613243	122.360656	113.730828	95.721876	54.808881	0.117601	88.708398	119.908727	237.653967	179.838348	130.114661	100.607884	7.109939	41.027934	15.516622	124.613243	119.316493	112.088953	82.110049	24.56925	45.965618	93.194781	76.869985	99.19385	52.662307	26.721148	9.350781	49.991304	82.478825	72.148399
CULTURE	1	20140822	1168000000	서울특별시	강남구			2493.810922	1532.99243	960.818492	119.321257	117.850352	107.121812	98.586849	64.593387	0.890908	123.777656	130.71856	212.354918	175.77285	174.927023	112.830688	50.422977	17.910179	25.913014	119.321257	118.085047	109.280533	102.932174	50.851003	27.125523	75.379554	79.622637	45.327094	25.31071	12.444363	4.967149	51.452842	73.623299	65.095307
CULTURE	1	20140822	1114000000	서울특별시	중구			2434.357521	1481.857046	952.500475	99.161545	98.991429	92.527037	90.274542	71.508537	34.915236	91.470407	169.024674	281.409599	173.757167	131.806251	83.433982	6.250689	28.12291	29.203041	99.157446	97.790372	96.11996	81.502316	62.967914	10.983182	78.182944	106.415985	63.956771	20.48711	11.094953	29.539173	56.720777	69.686455	67.895117
CULTURE	1	20140822	1129000000	서울특별시	성북구			2533.075992	1570.330357	962.745635	128.682128	127.174263	113.021262	109.270382	56.70439	24.121991	144.584826	132.465562	192.876743	163.553872	127.687081	134.174655	62.113744	26.654774	27.244684	128.682128	123.77486	114.888653	90.0223	0.462645	53.206072	82.880423	49.863013	40.772896	31.060315	0.522029	16.06985	55.193843	93.199011	82.147597
CULTURE	1	20140822	1138000000	서울특별시	은평구			2590.570281	1554.93729	1035.632991	128.732672	127.462544	118.922225	110.493975	68.154451	17.513114	125.281487	138.94255	129.379231	122.287202	168.494583	133.563184	115.189427	49.496209	1.024436	128.732672	125.953908	122.002717	95.709337	15.559071	70.013666	88.206385	54.306604	53.453147	20.826368	8.331984	0.966964	67.640078	95.752441	88.177649
CULTURE	1	20140822	1141000000	서울특별시	서대문구			2645.47762	1450.021476	1195.456144	133.962689	128.30762	121.200488	112.711502	71.645234	50.190864	119.749489	120.994113	177.01504	122.975942	132.926565	91.289046	36.937195	3.940783	26.174906	133.962689	130.053288	118.168707	100.526935	1.484509	56.283148	98.884454	79.442761	95.354823	66.06463	73.146231	0.340942	61.254205	91.667752	88.82107
CULTURE	1	20140822	1135000000	서울특별시	노원구			2446.754542	1565.365042	881.3895	113.595868	111.789893	105.391351	102.800882	51.163094	20.768068	70.34383	79.597064	137.568018	197.129754	179.775516	202.234425	136.775352	27.398145	29.033782	113.595868	112.391885	106.298424	93.092749	4.3209	75.385849	65.201025	11.830811	10.615932	4.432582	6.444123	30.640908	70.745521	91.128786	85.264137
CULTURE	1	20140822	1144000000	서울특별시	마포구			2574.616211	1427.023924	1147.592287	121.611193	121.409517	101.013972	107.30099	78.183704	24.998232	140.722054	137.012976	215.166671	163.657544	96.19558	64.102848	22.008171	10.257009	23.383463	121.611193	119.296307	115.888281	90.839581	30.371962	68.729695	110.081971	86.179024	102.561516	37.303369	18.588454	22.120798	57.244511	87.717993	79.057632
CULTURE	1	20140822	2800000000	인천광역시				2552.926946	1436.965835	1115.961111	107.839435	105.823398	101.296255	94.634808	18.569998	119.054062	196.892875	151.566433	161.503595	105.238849	76.555021	38.943426	26.015306	70.024311	63.008063	107.839435	105.251317	99.731283	85.247724	63.182621	186.771436	126.227081	50.528073	0.22764	5.445132	10.890906	39.002651	74.540452	88.608702	72.466658
CULTURE	1	20140822	1171000000	서울특별시	송파구			2536.72292	1616.839848	919.883072	115.433522	113.170199	106.334962	99.433334	64.970461	22.918917	137.222789	136.045861	179.332679	167.315939	170.297489	159.979752	99.561086	18.748365	26.074493	115.433522	114.090617	106.618632	93.663368	54.284557	41.568702	70.155987	43.702262	17.142915	4.368717	24.526379	22.917911	51.665137	84.260013	75.484353
CULTURE	1	20140822	1165000000	서울특별시	서초구			2468.576202	1482.850615	985.725587	110.43772	110.269453	105.925691	102.600874	63.407299	5.634843	116.531659	148.371376	211.455645	230.179941	116.999066	94.404646	0.867298	20.490053	45.275051	110.443952	110.344238	104.133967	90.429614	43.92892	38.135159	99.455748	56.865688	78.26978	31.379581	5.737672	13.510119	49.637509	74.004957	79.448683
CULTURE	1	20140822	1123000000	서울특별시	동대문구			2503.188767	1625.537048	877.651719	131.896858	130.525212	124.879489	112.803703	65.978299	28.282548	156.436683	121.209643	152.079247	127.707908	128.31037	163.025887	130.163229	44.386122	7.85185	131.896858	128.467744	128.149461	105.979577	26.022491	53.70346	72.838296	1.450333	44.170146	10.142473	9.795646	11.633348	41.091647	75.814741	36.495498
CULTURE	1	20140822	1150000000	서울특별시	강서구			2662.649421	1565.925233	1096.724188	122.50533	120.586481	115.876234	106.44063	53.540061	46.474313	100.576051	122.200882	166.704596	141.997518	125.577756	161.563741	91.200885	56.38585	34.294905	122.50533	121.855641	115.524948	99.101408	12.025672	70.210634	111.322365	53.794648	46.682062	24.607736	8.201571	35.934237	80.320856	107.301846	87.335234
CULTURE	1	20140822	1126000000	서울특별시	중랑구			2306.422344	1574.277844	732.1445	119.714436	117.133495	113.383539	104.338857	66.877252	5.283845	68.758809	59.994995	103.035988	116.13806	185.675454	257.262419	188.108371	58.176949	10.395375	119.714436	117.141086	111.656585	96.523919	16.867717	48.369372	42.543276	6.3228	8.957891	8.084925	8.429304	2.509333	37.112925	55.088423	52.822508
CULTURE	1	20140822	1156000000	서울특별시	영등포구			2553.494059	1499.61432	1053.879739	111.009125	108.917972	103.096551	97.990523	60.3773	15.13609	178.536829	165.274523	198.379189	151.159246	113.738629	101.227093	9.711672	31.561067	53.498511	111.009125	108.988726	105.694768	92.589691	20.499973	92.229635	117.673295	64.443254	62.395341	6.842234	17.272838	27.889759	64.508505	84.893307	76.949288
CULTURE	1	20140822	1117000000	서울특별시	용산구			2586.851751	1416.010352	1170.841399	125.656549	124.260152	122.504554	101.805554	61.705171	55.524806	146.137933	144.283554	206.578114	123.292703	79.519481	65.582454	14.993379	42.89647	1.269478	125.656549	123.555219	120.829776	90.463759	40.97923	58.869872	149.411158	74.414327	90.524524	36.065052	48.22852	2.252794	59.972022	87.177063	62.441534
CULTURE	1	20140822	1147000000	서울특별시	양천구			2464.641021	1523.929719	940.711302	113.063843	110.954013	109.361536	94.762484	44.486288	27.979497	104.725569	85.146995	190.44044	218.640217	170.853781	127.379969	75.794224	4.104467	46.236396	113.063843	108.581465	109.830388	93.921785	4.213596	107.449755	67.346821	11.678838	32.065777	5.005794	4.500566	27.833991	72.241464	98.537543	84.439676
CULTURE	1	20140822	1162000000	서울특별시	관악구			2536.156022	1472.822676	1063.333346	109.038129	108.177589	106.949364	96.697201	57.25317	39.232938	243.98282	182.336854	182.947054	89.856168	74.065256	69.164089	65.831451	15.724546	31.566047	109.038129	107.442219	97.287845	91.412703	23.872036	75.931063	124.743248	56.068233	48.194291	24.216252	33.337977	33.959913	65.807722	90.661686	81.360029
CULTURE	1	20140822	1132000000	서울특별시	도봉구			2499.3616	1604.075045	895.286555	114.3456	113.756013	100.008666	98.414289	51.459063	44.128805	104.507521	90.299298	134.759159	136.270495	147.082363	235.798633	148.971534	47.325862	36.947744	114.3456	113.623148	108.482944	88.349786	0.011349	103.959453	47.105805	9.471871	16.283126	13.339342	1.410581	30.653277	69.615859	88.034232	90.600182
CULTURE	1	20140822	1120000000	서울특별시	성동구			2508.179772	1570.655618	937.524154	130.721863	127.796184	121.68318	109.523774	69.539498	22.355357	159.643425	172.107293	158.58257	129.19258	143.383312	134.925009	84.455861	4.344594	2.401118	130.721863	127.891328	118.890703	91.650969	52.713278	32.226549	68.899813	59.994332	53.638712	7.855408	20.114716	2.370355	54.801689	71.665967	44.088472
CULTURE	1	20140822	1121500000	서울특별시	광진구			2497.130911	1554.781647	942.349264	123.168803	121.609982	112.532677	105.696459	72.663021	10.807219	124.064635	111.399783	178.528466	133.471777	161.738387	196.637892	84.931465	9.755655	7.775426	123.168803	118.38842	116.052448	104.444884	36.069146	45.689855	77.95066	55.65275	38.618684	9.773728	4.28397	16.067748	54.40449	78.785344	62.998334
CULTURE	1	20140822	1130500000	서울특별시	강북구			2604.455521	1574.056156	1030.399365	133.347454	132.230759	118.805603	119.495472	43.510576	40.18696	113.362749	113.476899	149.216104	88.453003	143.458922	161.345895	135.200341	76.645814	5.319605	133.347454	129.426614	116.249612	95.81161	15.019135	80.353242	74.854139	58.922623	39.040488	12.691447	8.466203	22.392631	56.563501	82.584978	104.675688
CULTURE	1	20140822	1159000000	서울특별시	동작구			2499.12316	1463.830923	1035.292237	121.680833	119.879328	115.34356	105.051206	65.632999	7.216688	210.591653	160.080931	169.143322	85.990613	87.81498	126.295855	68.131025	8.567055	12.410875	121.680833	120.208537	115.037212	89.797855	17.399306	78.226768	129.240448	53.526946	61.990362	9.961621	1.441814	14.596457	57.37534	77.982909	86.825829
CULTURE	1	20140822	1174000000	서울특별시	강동구			2639.086315	1643.018085	996.06823	112.297755	111.770685	109.803931	103.264351	58.995303	68.287362	136.791897	121.804547	191.080166	136.674769	142.189489	154.370677	113.93265	22.139404	59.615099	112.297755	110.535973	109.96986	78.618921	25.619046	75.354012	100.062886	38.654282	18.201016	18.303502	22.241891	38.537156	74.334033	93.005996	80.331901
CULTURE	1	20140822	1153000000	서울특별시	구로구			2526.992886	1453.508292	1073.484594	113.12678	112.011523	110.095966	94.306824	50.109617	27.199354	161.097272	178.161731	209.161734	144.18771	65.045794	97.532807	46.143227	6.195353	39.1326	113.12678	110.323148	107.710556	96.666418	1.962542	74.886902	124.453863	88.094431	41.336264	22.140426	14.689892	18.211212	65.490864	95.029675	99.361621
CULTURE	1	20140822	2600000000	부산광역시				2437.301443	1341.109093	1096.19235	104.152865	101.407954	91.198147	71.977459	22.71882	185.596166	272.120812	121.163322	104.214284	47.486121	17.923113	24.422557	33.41619	61.887544	81.423739	104.152865	103.420889	86.427681	72.078421	56.591654	135.47472	161.642873	50.420336	18.875944	18.650462	21.174518	24.626165	68.532122	90.068632	84.055068
CULTURE	1	20140822	2700000000	대구광역시				2592.504299	1443.243633	1149.260666	103.890035	100.570666	97.978574	54.388546	40.288065	200.018714	202.060684	123.533366	151.458956	87.300027	35.448872	27.364903	69.829206	71.936446	77.176573	103.890035	99.041518	94.090437	67.395624	108.847954	158.517277	107.206917	33.06191	16.446417	48.467761	4.698088	63.544782	74.798935	91.09741	78.155601
CULTURE	1	20140822	4800000000	경상남도				2409.059299	1343.403348	1065.655951	104.174587	102.790258	86.000028	69.052487	58.169426	215.54244	215.615851	80.245275	80.371123	59.742527	33.157122	22.984403	61.186983	77.851365	76.519473	104.174587	103.755093	85.958078	42.131487	112.504331	250.003836	55.379793	20.813523	19.531271	35.755185	12.641089	14.05688	63.651508	84.143769	61.155521
CULTURE	1	20140822	4700000000	경상북도				2352.280236	1197.649619	1154.630617	100.576774	99.552561	91.500821	65.915759	50.773621	211.240532	219.555931	89.095439	68.347506	5.008506	29.254992	17.522167	40.320557	48.828629	60.155824	100.576774	97.706948	89.12789	73.531447	101.538116	249.744885	125.875868	8.182555	31.072211	22.503294	18.791787	16.510122	53.888853	90.131822	75.448045
CULTURE	1	20140822	1154500000	서울특별시	금천구			2577.109933	1552.892552	1024.217381	116.780949	105.351255	103.856786	113.851791	52.530764	48.41161	174.054557	128.837922	173.444815	96.318289	120.660191	191.737108	60.391269	14.768137	51.897109	116.780949	116.374454	99.564673	90.573951	18.373194	44.155364	116.117006	80.022606	39.636092	2.543785	38.590362	13.040931	57.468487	99.34947	91.626057
CULTURE	1	20140822	4200000000	강원도				2465.457845	1404.362167	1061.095678	105.581103	105.211775	101.887823	70.060438	30.092629	207.065923	231.550198	132.211824	104.262385	54.739843	61.181357	8.291414	41.676494	69.973537	80.575424	105.581103	101.87696	92.317882	60.218933	152.41624	157.901847	66.721279	24.628747	1.665235	54.103295	10.153262	11.793512	74.742214	86.81055	60.164619
CULTURE	1	20140822	3000000000	대전광역시				2496.009318	1425.295233	1070.714085	100.269778	98.605703	96.930534	75.763497	14.414589	176.221871	227.109291	151.294022	156.297342	87.415721	52.66983	14.62907	40.706978	70.560488	62.406519	100.269778	96.974909	95.7324	54.895993	79.905196	193.89435	95.458751	13.109215	35.581626	26.994999	35.914442	50.136738	40.895574	76.828505	74.121609
CULTURE	1	20140822	4400000000	충청남도				2485.886801	1351.345495	1134.541306	101.647587	101.55718	84.481624	76.028603	43.251672	182.342303	276.274814	90.104918	95.529317	70.204155	39.737112	12.976745	36.068863	68.547452	72.59315	101.647587	99.466527	85.317886	60.139634	119.159355	161.130643	122.018465	19.180901	11.033002	35.865448	52.274255	40.10326	69.05599	89.928625	68.219728
CULTURE	1	20140822	2900000000	광주광역시				2573.724275	1379.21858	1194.505695	104.584156	96.610121	99.190715	74.081537	22.742343	244.260517	146.301174	99.385979	137.075553	95.218321	39.774262	27.929336	61.126956	65.70751	65.2301	104.584156	98.958461	84.520039	65.320421	123.527434	166.584642	147.217286	36.845288	24.50833	32.327528	44.45632	45.256304	75.642796	85.836142	58.920548
CULTURE	1	20140822	4500000000	전라북도				2430.494051	1362.762861	1067.73119	103.70441	103.70441	92.121457	68.942651	53.723149	163.45164	261.971238	131.514678	108.580945	75.882965	11.401943	0.92827	45.634859	70.284107	70.916139	103.70441	99.680043	89.451444	44.97703	67.421475	199.838625	127.516108	25.346202	21.707934	37.005688	16.122835	24.107076	67.691486	85.414179	57.746655
CULTURE	1	20140822	4600000000	전라남도				2491.493913	1276.648164	1214.845749	110.127268	106.447286	96.821548	46.229396	51.867981	119.461042	204.328729	197.485787	52.628307	56.080191	7.054313	47.883867	68.537387	72.506293	39.188769	110.127268	107.13158	100.562356	56.828353	127.246789	212.205715	140.567715	28.936521	7.939333	34.794079	46.427081	53.011512	53.58936	83.774338	51.703749
CULTURE	1	20140822	4300000000	충청북도				2388.390807	1376.245525	1012.145282	101.00231	100.822337	95.61812	51.524751	7.221414	262.573011	215.720059	123.423938	162.688033	84.354814	25.158716	3.981901	53.054521	39.316587	49.785013	100.777344	99.127592	79.780502	48.825157	75.386163	156.628944	52.364625	24.693786	20.719384	54.749266	32.597598	34.892252	73.271481	85.899581	72.431607
CULTURE	1	20140822	3100000000	울산광역시				2369.176087	1203.535913	1165.640174	93.779362	84.651651	89.431897	58.901277	45.241185	171.632442	283.348544	41.739606	100.027123	1.353419	38.415074	1.589481	45.839207	68.737172	78.848473	93.779362	92.894132	72.061705	52.448929	125.777497	182.628974	168.543971	24.290728	41.314695	24.67236	42.770408	23.57074	74.737069	74.855099	71.294505
CULTURE	1	20140822	5000000000	제주특별자치도				2373.480919	1391.760263	981.720656	97.473223	95.176231	82.647181	79.013757	118.318777	268.83443	238.096494	114.935935	11.613037	36.504083	51.408083	22.507742	31.194549	82.730708	61.306033	97.473223	97.473223	70.911638	58.132007	117.984669	131.307225	84.365054	24.601485	15.616764	40.17927	7.974044	5.885869	78.09496	84.317721	67.403504
CULTURE	1	20140822	3600000000	세종특별자치시				2318.050213	1563.142106	754.908107	80.935248	80.935248	80.677136	78.612242	20.373623	113.422917	104.389004	172.014289	216.796683	199.890363	254.997224	16.536361	36.0238	71.77228	35.765688	80.935248	80.935248	77.708851	79.257522	7.115281	50.185533	0.791543	25.699329	21.440485	26.955472	58.995748	77.063572	22.472932	80.935248	64.416095
CULTURE	1	20140822	4900000000	제주도				1076.222449	791.850933	284.371516	19.518439	19.518439	19.518439	19.518439	19.518439	19.518439	19.518439	528.67887	19.518439	9.432356	19.518439	19.518439	19.518439	19.518439	19.518439	19.518439	19.518439	19.518439	19.518439	19.518439	19.518439	19.518439	11.11337	19.518439	19.518439	19.518439	19.518439	19.518439	19.518439	19.518439
CULTURE	1	20140823	4100000000	경기도				2668.853713	1398.733051	1270.120662	138.688433	132.906827	109.464584	94.236395	3.223638	106.99723	118.720683	79.898396	136.500565	104.152076	125.568056	118.216677	23.125742	43.389747	63.644002	138.493725	128.336321	107.647933	73.577819	93.834434	167.671491	89.450251	56.642476	85.403314	17.666474	7.355354	30.709528	77.137522	101.998616	94.195404
CULTURE	1	20140823	1129000000	서울특별시	성북구			2616.577694	1511.471503	1105.106191	146.409185	138.065812	124.126142	113.809818	35.703583	93.704724	169.117641	93.027363	118.251016	102.26851	92.575789	147.759249	87.651478	44.988453	4.01274	146.409185	140.388194	111.073493	77.86665	30.167138	93.726228	101.843813	70.943226	55.686465	6.577753	11.098156	15.371985	52.153791	96.843525	94.956589
CULTURE	1	20140823	1111000000	서울특별시	종로구			2663.511999	1372.760628	1290.751371	156.823231	148.822036	120.020131	82.137409	46.965738	102.303941	83.554513	90.044239	133.792905	135.814194	96.012147	111.042878	22.010084	34.700037	8.717145	156.871214	149.871668	119.828198	63.879809	14.914572	71.888602	82.882748	83.410563	102.573846	127.908966	40.405637	33.196164	82.029448	98.421702	62.668234
CULTURE	1	20140823	1141000000	서울특별시	서대문구			2721.371238	1398.179659	1323.191579	148.586506	143.528248	116.447923	90.981811	32.450547	53.644725	99.273934	138.364708	111.68648	95.917303	105.538481	127.309968	69.833478	12.841058	51.774489	148.586506	144.693746	108.796435	84.927054	92.723841	74.839288	92.875356	104.064128	99.093284	47.706515	40.346402	7.467729	70.946917	98.74985	107.374528
CULTURE	1	20140823	1138000000	서울특별시	은평구			2682.637461	1490.742652	1191.894809	147.076999	139.441658	118.428501	113.690525	45.78534	41.048525	121.303803	94.182372	78.621372	72.629226	140.580863	165.281047	123.1328	69.383481	20.15614	147.076999	138.495224	115.409203	89.803229	20.17472	83.161933	99.576467	61.498466	63.071986	40.885947	42.087861	24.697862	64.969498	103.773291	97.212123
CULTURE	1	20140823	2800000000	인천광역시				2602.864852	1343.30311	1259.561742	126.595238	113.91778	94.224489	92.359851	4.852053	144.06381	167.611383	81.874471	97.333262	53.873643	113.057685	82.582825	36.81654	55.509802	78.630278	126.595238	122.553452	103.672685	65.515306	95.843634	211.279341	121.432933	71.379368	30.289612	30.81046	0.586302	19.493111	62.931897	101.433036	95.745367
CULTURE	1	20140823	1168000000	서울특별시	강남구			2605.107321	1348.253211	1256.85411	146.320108	143.283112	122.451975	92.329079	55.403071	20.152232	109.703424	126.88896	101.152836	117.482712	92.825202	132.993081	52.64527	21.267002	13.355147	146.320108	139.782131	111.85262	101.946231	33.408957	42.461694	159.94039	106.515784	142.200479	50.114441	36.917973	30.711414	10.92073	71.546148	72.21501
CULTURE	1	20140823	1144000000	서울특별시	마포구			2626.436689	1380.747023	1245.689666	143.431323	139.451206	113.432689	94.085425	81.761526	45.570761	147.12975	129.348125	142.703206	77.587748	74.670253	135.403182	28.776304	25.839947	1.555578	143.431323	137.300812	108.113292	90.897559	7.019592	86.862111	133.08302	96.69608	78.002736	73.488166	38.056955	2.605624	56.96911	111.716146	81.44714
CULTURE	1	20140823	1135000000	서울특별시	노원구			2447.471303	1450.736993	996.73431	131.200362	124.22092	116.123355	90.135822	11.266954	66.860424	53.413522	31.95733	95.154821	100.486503	144.964261	252.969062	166.52638	43.832973	21.624304	131.200362	126.210002	99.345625	94.025713	18.569278	94.795844	66.148356	37.206623	41.814467	9.035807	5.140817	9.189598	64.307179	103.465025	96.279614
CULTURE	1	20140823	1123000000	서울특별시	동대문구			2475.224306	1570.730322	904.493984	144.68583	134.966699	137.516321	110.047098	42.089602	49.41195	145.255499	78.972279	95.353773	70.253545	132.285081	220.771547	117.536179	39.83871	51.746209	144.68583	142.191785	122.684052	96.847421	1.622171	83.745005	97.166992	6.332371	29.890321	22.588816	5.318081	19.052692	39.213462	56.088207	37.066778
CULTURE	1	20140823	1171000000	서울특별시	송파구			2606.493234	1508.305919	1098.187315	144.690708	136.855269	127.244495	112.202848	37.294246	95.91572	114.650362	76.019996	116.38075	94.77711	119.804074	179.671027	126.845481	17.021981	8.931852	144.690708	139.072563	127.124641	106.47234	27.803326	63.472804	101.031978	52.72342	50.843214	21.995912	29.456809	33.704127	25.968065	86.052255	87.775153
