EVENT	SECTOR	DATE	INFLOW_CD	INFLOW_NM1	INFLOW_NM2	INFLOW_NM3	INFLOW_NM4	SUM	SUM_M	SUM_F	M_0004	M_0509	M_1014	M_1519	M_2024	M_2529	M_3034	M_3539	M_4044	M_4549	M_5054	M_5559	M_6064	M_6569	M_70U	F_0004	F_0509	F_1014	F_1519	F_2024	F_2529	F_3034	F_3539	F_4044	F_4549	F_5054	F_5559	F_6064	F_6569	F_70U
DRUM	1	20140830	1156000000	서울특별시	영등포구			2619.713947	1406.029218	1213.684729	133.627389	133.223797	130.92149	112.493858	43.965816	104.060626	94.988984	76.598042	150.987338	48.01641	117.379152	132.137768	78.698553	32.399244	16.530751	133.627389	123.959532	102.835174	104.715545	15.54562	112.499361	178.55999	105.372297	46.961567	8.14338	39.907884	7.376556	65.310315	84.902859	83.96726
DRUM	1	20140830	1153000000	서울특별시	구로구			2616.371195	1464.003139	1152.368056	134.111256	134.716611	107.140549	95.098318	30.163232	59.440052	120.148464	122.95904	146.14628	90.637431	108.268381	140.914289	85.20005	13.80785	75.251336	134.716611	119.366549	104.373214	93.098485	10.229771	80.465312	194.866513	30.999197	85.383818	28.772358	13.984411	31.990104	42.994587	87.434096	93.69303
DRUM	1	20140830	1174000000	서울특별시	강동구			2573.368124	1458.928342	1114.439782	122.715555	116.569312	115.132131	100.801092	7.506638	63.08851	147.963734	100.292133	83.117311	103.462085	108.803098	182.873983	170.632462	5.52992	30.440378	122.715555	117.242035	115.978132	106.30519	15.110447	121.166933	79.998321	71.772753	47.98282	26.088064	8.903047	3.714926	85.644438	104.745695	87.071426
DRUM	1	20140830	2600000000	부산광역시				2259.158061	1186.347051	1072.81101	108.254814	100.866039	77.094354	74.758349	72.430575	216.141218	264.672504	23.48766	15.666673	46.973262	8.555748	33.552036	28.532197	58.159332	57.20229	108.254814	107.637367	83.382016	69.273366	133.012355	212.848172	100.45235	33.696107	3.863156	10.842359	11.253989	11.200477	33.657002	64.055944	89.381536
DRUM	1	20140830	2700000000	대구광역시				2240.695958	1163.816209	1076.879749	97.405008	92.263824	86.137647	63.194515	134.428736	300.808488	132.831127	29.587031	8.313583	6.800056	8.335204	6.187438	52.023252	67.566924	77.933376	97.405008	97.032632	76.612043	17.656602	147.71413	194.537339	128.831092	18.475828	19.590552	11.746643	11.833131	36.275374	64.155484	86.053563	68.960328
DRUM	1	20140830	4400000000	충청남도				2343.218734	1257.67796	1085.540774	108.373321	100.684015	92.177001	48.035215	73.903422	277.770475	185.326642	106.927272	18.514588	4.524641	40.377469	7.149907	49.498479	76.669276	67.746237	108.373321	108.373321	63.499903	40.833662	104.689339	196.215047	101.848887	64.234404	21.438247	1.801823	10.822413	20.190169	73.77144	87.801556	81.647242
DRUM	1	20140830	4700000000	경상북도				2271.630035	1227.483489	1044.146546	93.605679	76.877385	86.668927	43.898748	121.36905	255.01456	249.912107	69.892407	18.286587	8.840376	10.028796	21.554741	54.11657	43.007433	74.410123	93.605679	90.466702	84.4471	29.418116	123.565042	216.132575	60.087947	13.296949	41.844849	51.507215	33.784265	42.774916	36.148186	67.124596	59.942409
DRUM	1	20140830	4200000000	강원도				2398.319264	1124.455946	1273.863318	111.59268	103.177295	81.998576	51.282421	79.82616	196.114312	159.039868	25.749519	45.556842	8.794077	18.331513	53.707299	27.345326	91.208747	70.731311	111.59268	110.657637	70.185869	50.051281	173.969384	260.80369	86.683141	56.512427	34.0714	18.758516	12.431394	20.675354	97.754047	76.435072	93.281426
DRUM	1	20140830	4800000000	경상남도				2248.527454	1182.306625	1066.220829	91.403057	90.644448	61.44466	46.019612	157.580373	229.821235	216.152964	35.470956	16.952913	32.471123	26.934609	3.630676	50.38494	63.321219	60.07384	91.403057	90.830773	68.112433	48.614853	225.495833	184.318008	75.424359	30.088825	13.652298	11.562797	11.988683	10.231904	60.100458	76.656765	67.739783
DRUM	1	20140830	1154500000	서울특별시	금천구			2449.830468	1416.041405	1033.789063	121.439666	117.897697	109.753061	105.718626	67.950248	91.855068	140.078883	60.659222	30.713481	102.38627	132.407773	250.41028	59.181824	10.863301	14.726005	121.439666	121.439666	113.219267	98.880921	20.42725	23.705308	165.516662	102.291566	32.702289	16.185726	5.95758	37.417338	20.711365	64.578749	89.31571
DRUM	1	20140830	4500000000	전라북도				2443.356223	1182.505933	1260.85029	100.220323	100.220323	80.572389	46.47791	113.433122	154.980813	225.025145	99.240305	44.324408	1.634949	49.316473	4.362507	50.727827	48.698016	63.271423	100.220323	99.205418	87.851164	66.554008	151.000482	242.437113	128.180968	57.0583	32.174087	53.058937	40.547057	23.959697	41.561962	72.992314	64.04846
DRUM	1	20140830	3000000000	대전광역시				2414.995976	1225.781932	1189.214044	108.008211	104.441123	85.256476	33.709286	36.079953	204.435399	190.130086	112.116215	47.372649	66.520333	14.912768	1.055956	58.364701	78.713735	84.665041	108.008211	107.231953	75.627187	74.333425	128.879678	240.716193	105.832225	51.75296	26.667524	22.60634	1.328262	5.671608	70.137938	83.870302	86.550238
DRUM	1	20140830	2900000000	광주광역시				2468.050446	1235.476717	1232.573729	110.517803	106.52052	91.318085	60.530496	57.410631	235.183436	133.46533	46.248004	92.790843	43.696546	11.776394	12.504977	65.654674	65.335742	102.523236	110.517803	105.457412	95.03896	47.135344	130.637464	196.911576	197.825848	47.757616	26.723683	39.592952	23.215429	46.093499	53.003697	59.892633	52.769813
DRUM	1	20140830	4600000000	전라남도				2375.93696	1222.637606	1153.299354	102.04413	102.04413	83.124634	41.983558	132.196254	203.429919	229.327405	109.808529	9.58297	5.761689	16.106839	6.823618	42.066629	74.942108	63.395194	102.04413	102.04413	86.32288	23.414347	157.782224	174.417258	142.247884	11.620987	33.842568	22.316421	39.699097	55.337274	78.140354	78.784157	45.285643
DRUM	1	20140830	4300000000	충청북도				2269.565572	1164.837744	1104.727828	109.611937	108.639358	103.934789	59.060437	46.656659	295.433368	117.202579	91.66672	7.708256	23.369043	27.63482	13.408022	34.22574	72.337274	53.948742	109.611937	102.645556	77.856095	34.791193	171.553923	199.600393	103.744797	51.22552	4.632191	19.772761	6.043562	4.315537	72.857491	88.938975	57.137897
DRUM	1	20140830	3100000000	울산광역시				2294.357304	1060.649886	1233.707418	93.169552	92.961097	86.201193	45.820441	45.12559	233.837113	231.633444	11.742977	13.35106	11.127537	31.407251	5.07241	34.146948	77.446074	47.607199	93.169552	92.067718	89.834269	17.500311	210.698584	178.388029	114.987864	59.747234	42.594348	14.820173	57.196139	44.420812	75.212625	81.10893	61.96083
DRUM	1	20140830	5000000000	제주특별자치도				2384.500231	1254.103087	1130.397144	106.737371	106.737371	100.478216	76.317878	81.538014	213.230635	175.112381	44.296041	4.738181	25.768941	45.272469	21.049538	90.551196	87.70954	74.565315	106.737371	106.737371	93.655737	16.104806	143.378464	243.900494	101.6299	51.619253	6.052603	16.605539	10.434012	33.693032	86.770667	84.705145	28.37275
DRUM	1	20140830	3600000000	세종특별자치시				2171.757463	942.293854	1229.463609	81.682361	81.682361	77.121123	42.803237	54.966538	130.089406	133.999037	14.349801	4.141314	84.911427	32.131386	59.527776	61.916996	66.04383	16.927261	81.682361	41.282824	49.536493	59.744978	2.620902	352.286855	213.277699	96.205922	26.049738	66.043831	50.188098	28.467917	60.830987	54.749336	46.495668
DRUM	1	20140830	4900000000	제주도				1182.628111	316.775385	865.852726	21.118359	21.118359	21.118359	21.118359	21.118359	21.118359	21.118359	21.118359	21.118359	21.118359	21.118359	21.118359	21.118359	21.118359	21.118359	21.118359	21.118359	21.118359	69.066806	21.118359	21.118359	21.118359	21.118359	21.118359	21.118359	21.118359	522.247253	21.118359	21.118359	21.118359
DRUM	1	20140905	4100000000	경기도				2573.079289	1519.698533	1053.380756	110.903065	109.905803	104.908088	93.633426	29.420931	71.552395	153.728053	167.906384	204.78021	163.40108	121.470453	88.090155	4.505684	41.614069	53.878737	110.903065	109.704692	103.636112	81.199784	50.902223	126.510669	78.805871	30.519509	24.36696	11.293978	28.01108	45.499453	78.678639	90.902877	82.445844
DRUM	1	20140905	1114000000	서울특별시	중구			2419.699915	1473.277302	946.422613	95.857115	95.140177	91.943024	89.540315	76.898965	27.829443	96.344115	167.572814	288.095806	163.856367	140.852365	63.853288	3.589208	36.29318	35.61112	95.857115	95.442454	93.772183	83.653677	54.201114	12.551572	87.240948	96.037964	78.58732	14.857398	7.79395	24.725298	54.952929	73.019752	73.728939
DRUM	1	20140905	1129000000	서울특별시	성북구			2593.144095	1557.318259	1035.825836	125.032869	124.82419	115.335799	101.086908	71.897878	45.803823	150.130481	130.214641	202.430754	168.683382	106.007829	91.863279	70.864914	26.598797	26.542715	125.032869	120.657123	119.405047	94.500465	4.944398	48.725335	108.655449	54.913984	49.07096	42.60842	12.495983	29.490311	65.102755	84.418642	75.804095
DRUM	1	20140905	1138000000	서울특별시	은평구			2611.668387	1561.954916	1049.713471	128.716254	127.989245	124.394971	111.26126	70.290605	18.173396	129.772568	160.728174	131.78373	114.783965	132.089481	148.042897	102.288936	60.964969	0.674465	128.716254	127.411715	126.018849	95.049654	23.74169	59.123667	91.934164	41.199855	60.849462	35.648773	17.7997	0.650457	62.98655	93.534487	85.048194
DRUM	1	20140905	1144000000	서울특별시	마포구			2560.304751	1473.412826	1086.891925	114.445994	114.270512	112.757735	104.36485	71.592056	25.449542	130.696442	187.352955	224.246553	148.426185	90.553402	76.448271	27.059138	20.290773	25.458418	114.445994	112.049755	111.940836	87.137349	47.520753	55.414623	100.186762	96.991778	65.943548	45.00672	6.376455	21.331563	62.963178	82.145186	77.437425
DRUM	1	20140905	1111000000	서울특별시	종로구			2541.808968	1432.297652	1109.511316	126.143399	123.114573	119.179803	100.580918	63.667099	35.506677	83.203929	138.831567	251.844645	152.224658	105.906603	77.741224	13.63738	36.73218	3.982997	126.143399	123.851497	118.990502	76.113681	29.47111	49.373021	92.405342	83.379709	79.539589	52.476217	51.637881	16.833422	43.47267	86.126385	79.696891
DRUM	1	20140905	1168000000	서울특별시	강남구			2482.807301	1442.269963	1040.537338	104.708625	103.24942	99.157811	96.828921	66.529998	2.636296	153.471349	190.033177	224.412035	156.634905	120.218997	65.364579	8.385562	13.082255	37.556033	104.708625	104.521847	97.926242	98.089673	41.437517	59.025795	104.850654	112.777053	43.593248	5.220061	17.582442	26.168401	70.440666	74.730727	79.464387
DRUM	1	20140905	1141000000	서울특별시	서대문구			2587.890825	1465.21569	1122.675135	127.633893	125.768876	123.602587	114.220115	68.928887	29.2571	130.886197	147.3916	193.895089	143.711777	101.268287	106.303834	32.829325	8.003076	11.515047	127.633893	124.34142	114.055133	95.175419	13.631125	57.296917	84.927867	73.773628	87.94776	55.274091	41.178864	2.476886	49.274475	100.835029	94.852628
DRUM	1	20140905	1135000000	서울특별시	노원구			2469.929992	1522.806442	947.12355	114.647346	113.103108	110.169056	66.299275	60.646022	26.247567	81.477567	91.468114	163.187885	232.148174	164.738837	175.219513	81.96098	2.513303	38.979695	114.647346	114.53992	108.356255	71.415402	7.007259	65.229499	86.929396	31.732968	17.49241	14.618784	18.246624	29.559844	84.789844	91.409924	91.148075
DRUM	1	20140905	2800000000	인천광역시				2548.782264	1401.779191	1147.003073	102.840271	97.522876	99.76814	91.588512	18.067267	123.238032	199.634231	154.582673	153.227882	100.321081	78.351847	20.420235	33.472446	67.793808	60.94989	102.840271	102.783026	100.366029	81.793312	72.919963	188.700499	152.286526	28.536258	2.171905	13.646707	36.652705	42.281765	65.822047	84.738232	71.463828
DRUM	1	20140905	1165000000	서울특별시	서초구			2489.826652	1504.90059	984.926062	106.634836	104.791096	102.997381	98.523811	77.227907	7.491203	148.558707	174.163818	219.907132	198.03238	120.43096	66.447987	19.968603	32.127754	27.597015	106.634836	106.49191	99.610046	89.462333	48.685678	62.253123	94.890168	53.391739	73.544239	5.833267	18.47122	12.354007	55.153058	79.021622	79.128816
DRUM	1	20140905	1171000000	서울특별시	송파구			2539.001947	1536.523492	1002.478455	101.885856	101.606382	101.106271	93.27365	63.266988	40.734043	198.401403	162.194833	225.620681	142.359547	106.498645	87.604745	62.172627	4.593667	45.204154	101.885856	99.738321	98.488043	90.736322	41.946078	65.195357	112.389659	41.042936	20.69283	2.775616	39.276367	39.246949	74.276785	90.912832	83.874504
DRUM	1	20140905	1150000000	서울특별시	강서구			2602.579066	1565.080352	1037.498714	115.390865	114.405743	111.241666	108.603544	55.139821	45.810107	142.026441	144.230441	134.312436	140.615545	113.165713	178.05017	93.596857	22.901853	45.58915	115.390865	115.390865	110.598832	82.572955	16.770166	65.195299	145.691427	59.334659	13.584939	2.773647	7.328025	45.104937	74.408133	96.406401	86.947564
DRUM	1	20140905	1117000000	서울특별시	용산구			2550.755755	1389.558654	1161.197101	128.396734	127.963321	121.826582	102.588939	68.930453	44.761749	160.650567	168.452007	168.077696	135.118582	64.816967	68.86544	8.532333	14.487827	6.089457	128.396734	127.342752	115.512537	70.999016	58.587634	80.666104	159.370028	97.342668	72.72676	20.303445	19.604074	14.477976	62.508055	72.525814	60.833504
DRUM	1	20140905	1156000000	서울특별시	영등포구			2584.791386	1491.947271	1092.844115	107.696148	105.713656	103.530296	97.67889	74.718671	20.947452	198.603126	182.874198	197.240709	118.176861	102.229596	66.981424	40.117356	46.369918	29.06897	107.696148	107.407944	103.582697	78.212048	32.841817	93.48742	119.041471	64.387591	88.30849	24.44898	14.693724	32.151875	54.981092	94.106912	77.495906
DRUM	1	20140905	1162000000	서울특별시	관악구			2516.754668	1458.560724	1058.193944	112.300636	112.300636	111.844	107.94862	58.454929	60.54986	228.274857	150.218152	177.252836	81.853303	58.294641	65.554212	105.635621	2.985837	25.092584	112.300636	109.607418	109.439675	88.835165	24.887564	84.155118	154.793826	44.343961	44.46511	6.901719	19.100409	11.104628	77.456555	88.816527	81.985633
DRUM	1	20140905	1147000000	서울특별시	양천구			2513.53316	1585.939996	927.593164	109.13572	109.13572	108.667373	93.88228	59.628617	40.882466	149.474842	79.755322	196.979989	226.164478	152.239011	108.131681	56.916487	37.163234	57.782776	109.13572	107.602111	102.294171	91.439525	6.558398	69.635339	79.158408	19.632338	35.647991	4.984995	7.743042	37.469344	70.859778	95.434255	89.997749
DRUM	1	20140905	1132000000	서울특별시	도봉구			2480.749051	1604.039521	876.70953	117.497403	115.955239	115.027925	102.468868	69.37787	44.681751	149.518629	70.948928	115.117298	128.986688	140.920816	233.692534	121.719368	56.877946	21.248258	117.497403	115.955239	113.939339	88.52892	13.13426	111.004862	47.030275	12.790214	7.085216	14.918332	4.899309	0.202262	49.279347	92.379289	88.065263
DRUM	1	20140905	1159000000	서울특별시	동작구			2536.239669	1462.352194	1073.887475	122.901033	122.901033	119.953458	101.839267	78.247945	48.508517	195.522861	167.804933	170.870412	95.916248	78.26295	105.745073	41.05919	1.482362	11.336912	122.901033	122.354392	121.346857	93.178755	12.286566	65.625891	135.788905	50.770112	67.0836	33.824231	2.12547	28.074852	43.305778	91.260151	83.960882
DRUM	1	20140905	1130500000	서울특별시	강북구			2554.024233	1459.412139	1094.612094	134.306947	133.844911	125.613377	107.472388	23.831731	46.969193	161.371714	173.007723	137.917312	62.459553	77.36629	122.147297	125.527455	26.943583	0.632665	134.306947	129.102964	128.142415	106.694222	5.556995	83.12958	105.647751	50.106173	31.199177	27.721748	25.265664	20.231904	59.919167	77.026654	110.560733
DRUM	1	20140905	1123000000	서울특별시	동대문구			2518.392645	1435.602503	1082.790142	119.60913	114.260266	112.763018	103.508291	54.641591	69.673382	165.041562	155.591541	195.062467	109.404699	58.357226	109.046661	32.046892	9.935361	26.660416	119.60913	119.402987	111.775703	96.62963	9.935361	141.855919	133.165371	28.499065	39.457184	2.123633	19.998747	11.970027	60.023004	103.215351	85.12903
DRUM	1	20140905	1120000000	서울특별시	성동구			2528.724708	1480.002562	1048.722146	116.126112	115.558292	110.077598	98.943396	61.257453	82.684826	204.556203	160.007051	205.716532	88.89381	110.026576	54.540723	1.622401	27.015459	42.97613	116.126112	112.534036	107.497722	87.401844	28.212819	79.203845	130.751994	79.290253	54.158061	10.571732	2.338348	21.312575	72.663221	74.502463	72.157121
DRUM	1	20140905	1174000000	서울특별시	강동구			2605.520944	1640.313224	965.20772	108.45704	108.269738	105.963586	104.032038	63.036381	77.182341	198.062165	146.167893	157.593295	142.890113	146.343488	121.959151	88.514093	25.627553	46.214349	108.45704	103.177474	106.361602	93.835802	25.763347	53.395028	98.382551	17.866239	28.776562	11.224053	10.62703	50.639351	79.355041	94.772311	82.574289
DRUM	1	20140905	1153000000	서울특별시	구로구			2530.767325	1486.764373	1044.002952	106.266916	103.586762	105.472357	92.213896	56.304578	31.215491	174.971356	212.007289	171.615232	118.640688	73.967503	111.110168	38.698576	28.459439	62.234122	106.266916	106.266916	102.424571	92.000433	20.869623	73.552435	157.194583	87.925651	13.758914	29.325153	0.725776	11.702548	60.917763	90.624778	90.446892
DRUM	1	20140905	1126000000	서울특별시	중랑구			2534.748124	1520.435367	1014.312757	115.562964	113.655883	112.866747	95.098014	56.982701	29.677686	139.196738	128.517086	123.150956	62.058604	183.87504	216.137586	100.108157	16.919972	26.627233	115.562964	113.655883	108.539646	82.156168	15.354851	98.832385	98.056401	39.55505	15.933551	7.661643	19.446087	35.070998	85.391629	81.524858	97.570643
DRUM	1	20140905	1121500000	서울특별시	광진구			2593.022433	1540.333963	1052.68847	110.67862	110.600327	108.160221	100.787707	72.850445	51.007794	208.779601	136.098351	187.575465	111.214485	152.644102	83.890513	52.991197	16.936775	36.11836	110.67862	110.248013	109.908746	96.298955	21.229796	91.550099	94.094595	72.394611	16.741914	37.528489	22.104059	26.266593	80.51003	79.361745	83.772205
DRUM	1	20140905	1154500000	서울특별시	금천구			2595.090552	1595.976211	999.114341	112.159607	112.159607	108.140643	101.298231	64.822321	81.717229	202.006335	142.841088	170.490539	80.750644	115.674927	159.603725	61.978523	20.359357	61.973435	112.159607	102.900729	105.92767	84.433846	6.420167	61.622413	121.347263	95.630983	3.881606	23.259116	51.849717	16.798251	54.724039	78.329091	79.829843
DRUM	1	20140905	2600000000	부산광역시				2296.035755	1207.522075	1088.51368	85.461783	84.76299	84.704757	62.265725	29.014807	165.249753	257.179903	174.295244	91.779393	12.709628	1.470701	4.692915	37.613848	42.524812	73.795816	85.461783	85.287085	81.657241	72.592338	58.140256	199.801203	187.688784	13.883342	29.635957	8.710977	28.218959	26.957249	74.436376	69.48659	66.55554
DRUM	1	20140905	4200000000	강원도				2364.360374	1332.979417	1031.380957	86.746791	86.746791	84.286627	66.986119	14.648997	265.109556	226.831523	178.263125	36.525939	28.748646	59.381656	0.258361	59.975974	67.118386	71.350926	86.746791	86.535164	85.397668	71.959354	75.624027	161.835579	109.140455	25.812322	14.899423	45.029817	48.971371	16.486625	74.922132	58.944293	69.075936
DRUM	1	20140905	2700000000	대구광역시				2359.650029	1283.017437	1076.632592	87.649551	87.649551	87.649551	52.333697	1.628035	223.263541	285.629834	74.374798	104.625651	40.199961	36.83257	13.316498	60.265154	69.031501	58.567544	87.649551	87.649551	87.037298	76.545512	74.040841	182.019967	113.419827	20.246086	10.227404	45.960703	40.979192	36.275977	75.376665	74.847902	64.356116
DRUM	1	20140905	4700000000	경상북도				2303.681066	1215.345699	1088.335367	82.049071	81.15323	77.651307	53.870803	21.054071	271.998104	259.510627	89.165124	31.315521	4.63032	51.105459	29.931039	49.934533	57.861367	54.115123	82.049071	81.07179	81.533284	62.612038	83.464318	194.358562	115.307389	1.993472	45.373888	66.249695	34.135157	46.704076	46.351169	79.388695	67.742763
DRUM	1	20140905	4800000000	경상남도				2263.678314	1229.33108	1034.347234	85.649442	85.649442	85.110373	71.179714	13.130569	264.007283	240.345022	69.517114	42.87579	60.948765	19.287297	10.718947	45.644899	65.391822	69.874601	85.649442	85.649442	80.769455	68.966696	125.693704	212.625561	110.770024	6.151053	4.505476	37.672363	40.367704	5.055893	31.99796	81.308523	57.163938
DRUM	1	20140905	4400000000	충청남도				2336.114983	1198.436107	1137.678876	88.394697	88.394697	88.394697	62.885935	9.549434	193.95578	251.335628	98.788477	78.690665	72.298608	1.611392	13.087362	22.155162	62.915666	65.977907	88.394697	88.394697	87.889279	75.997082	91.950463	240.751574	130.837946	9.44835	34.404125	55.453313	28.130991	5.000668	73.291607	74.213253	53.520831
DRUM	1	20140905	3000000000	대전광역시				2471.328786	1408.11656	1063.212226	84.470277	84.470277	84.470277	81.684203	3.993372	204.004456	210.79551	235.754088	115.256394	90.559009	20.036514	6.831685	55.158459	71.410556	59.221483	84.470277	84.238104	83.570608	47.932079	64.84587	142.623765	96.740611	48.216491	43.95612	37.25213	26.978482	71.84588	75.705753	80.610404	74.225652
DRUM	1	20140905	4500000000	전라북도				2500.991566	1436.160394	1064.831172	92.813184	92.813184	92.813184	69.831578	76.519309	217.205463	210.250031	203.545568	137.217999	38.945636	49.431368	9.81409	39.930392	53.590286	51.439122	92.813184	91.271516	86.754071	63.521495	99.751884	154.606578	89.999939	22.453377	55.096102	51.869355	39.428454	60.653276	37.098026	69.042817	50.471098
DRUM	1	20140905	4300000000	충청북도				2206.901726	1193.746721	1013.155005	88.131053	88.131053	75.963804	77.020124	1.434509	289.444914	224.735489	123.250457	86.787831	12.936669	4.05575	18.765993	20.096175	22.756538	60.236362	88.131053	88.131053	81.871375	54.407037	75.363919	209.868755	78.02428	11.841224	37.114675	15.975221	28.116388	22.365308	71.308168	84.375246	66.261303
DRUM	1	20140905	4600000000	전라남도				2321.564381	1254.605535	1066.958846	86.363259	86.363259	83.372123	70.874909	20.784983	220.781379	232.459104	132.727239	83.680797	35.740665	16.419836	16.54276	70.014445	75.177229	23.303548	86.363259	86.363259	86.076438	53.829529	102.897824	250.446896	81.263304	1.955849	29.367769	54.649018	12.199466	43.790783	37.07097	74.193841	66.490641
DRUM	1	20140905	2900000000	광주광역시				2366.558855	1372.096522	994.462333	92.009649	92.009649	89.949526	76.215376	8.432769	240.585685	238.937586	122.975579	111.805137	31.551921	57.417902	2.618645	57.079127	83.448695	67.059276	92.009649	92.009649	89.720624	58.681445	31.46036	197.872476	95.55306	38.373215	3.16801	2.527084	46.503832	36.615244	62.893251	70.218131	76.856303
DRUM	1	20140905	3100000000	울산광역시				2354.21323	1181.090095	1173.123135	77.077956	77.077956	68.37909	72.878503	14.386125	219.403409	257.738415	81.601368	60.064174	19.245492	33.967574	15.19002	57.700481	55.720739	70.658793	77.077956	77.077956	75.278191	64.239629	124.615761	234.581433	126.775481	23.168981	37.963053	47.50181	70.418824	40.182764	37.423124	64.179637	72.638535
DRUM	1	20140905	5000000000	제주특별자치도				2362.831489	1291.857901	1070.973588	87.092387	87.092387	87.092387	81.574033	18.507133	97.716158	271.713232	221.147092	38.140459	67.083662	42.307381	21.885717	5.893752	80.109981	84.50214	87.092387	86.64191	80.673078	70.762565	179.47789	136.344634	71.588441	55.596477	0.300318	3.416124	71.663521	57.13561	87.092387	64.681114	18.507132
DRUM	1	20140905	3600000000	세종특별자치시				2243.90506	1298.196105	945.708955	61.639969	61.639969	61.639969	49.900087	45.02524	253.324282	1.263435	19.532926	211.73156	83.934563	283.847976	42.520733	1.263435	61.639969	59.291992	61.639969	61.639969	61.639969	61.639969	10.65534	125.86271	51.241788	59.962843	98.69327	50.906362	55.26689	61.639969	61.639969	61.639969	61.639969
DRUM	1	20140905	4900000000	제주도				1237.803852	824.814788	412.989064	22.10364	22.10364	22.10364	22.10364	22.10364	22.10364	22.10364	515.363828	22.10364	22.10364	22.10364	22.10364	22.10364	22.10364	22.10364	22.10364	22.10364	22.10364	22.10364	22.10364	22.10364	22.10364	103.538104	22.10364	22.10364	22.10364	22.10364	22.10364	22.10364	22.10364
DRUM	1	20140906	4100000000	경기도				2650.457845	1378.434489	1272.023356	131.208621	128.085662	110.859318	90.05002	26.416334	138.736474	122.326858	82.879939	95.143343	73.977315	102.102723	128.234821	66.88025	25.475483	56.057328	131.221138	124.756174	103.405522	74.648011	139.040009	191.820526	85.899634	38.319879	33.450817	1.349214	27.008799	33.843011	95.691999	98.802442	92.766181
DRUM	1	20140906	1129000000	서울특별시	성북구			2642.022618	1500.274624	1141.747994	147.130711	145.884187	135.062919	107.422617	17.157461	121.305396	137.799249	75.05757	56.07067	107.358786	133.463514	136.968232	94.351585	75.238226	10.003501	147.130711	137.790818	121.983456	86.177522	28.105189	114.350156	70.089543	51.35556	40.534291	38.258031	13.544349	36.948881	67.840982	110.150516	77.487989
DRUM	1	20140906	1138000000	서울특별시	은평구			2585.649941	1468.073257	1117.576684	132.356474	123.95358	117.152795	90.946883	49.243028	55.335398	63.787336	75.819495	109.67629	50.627161	106.390334	228.869865	145.364067	103.889082	14.661469	132.356474	128.449292	114.063015	101.851027	32.578924	73.972167	103.137074	55.662359	48.485568	0.999955	24.568382	10.318339	84.800019	112.542647	93.791442
DRUM	1	20140906	1141000000	서울특별시	서대문구			2602.777987	1413.456539	1189.321448	144.200765	138.210772	126.569505	91.182195	28.144649	54.87737	114.313791	171.040449	96.165536	45.767588	107.396774	160.23707	74.148746	29.259453	31.941876	144.200765	136.178452	124.98287	108.242979	15.371939	111.924923	128.878741	59.102454	51.882372	25.907909	45.14363	9.970248	48.521321	101.700337	77.312508
DRUM	1	20140906	1111000000	서울특별시	종로구			2597.95791	1383.428453	1214.529457	153.417285	151.819217	112.67665	88.422418	19.786382	114.855956	124.343225	103.386274	169.028461	93.271916	71.991305	122.097838	45.89626	1.514456	10.92081	153.417285	147.025011	123.155125	84.356446	60.238421	33.212856	129.562232	43.003554	24.494279	59.409045	67.136414	24.615652	78.955378	90.910551	95.037208
DRUM	1	20140906	1144000000	서울특별시	마포구			2699.794323	1440.080528	1259.713795	142.002076	136.152487	128.591281	103.556543	54.352279	105.204206	100.577203	110.564766	122.470843	77.366935	116.245074	127.680926	69.467166	40.068747	5.779996	142.002076	141.400189	126.353014	84.691146	12.314232	93.185277	133.549326	77.310506	55.492101	78.006439	36.92765	16.358161	68.082827	107.280718	86.760133
DRUM	1	20140906	2800000000	인천광역시				2381.992637	1129.991167	1252.00147	109.247083	91.598804	97.476061	58.415417	17.951496	152.885163	199.506993	86.617444	43.033294	15.396982	43.578097	85.626894	0.187654	59.273894	69.195891	109.247083	106.622128	102.593896	75.073147	140.387738	247.499087	153.264872	20.498308	2.701447	2.911663	4.661633	43.408602	75.518894	91.747386	75.865586
DRUM	1	20140906	1135000000	서울특별시	노원구			2367.349123	1426.027925	941.321198	112.724613	109.868073	97.718959	80.473918	0.285066	79.069159	55.24702	46.994793	42.939211	61.700686	175.521482	287.720049	167.956941	68.418848	39.389107	112.724613	105.812491	102.021403	84.317905	10.036097	121.159049	61.118798	19.516755	4.481712	1.02565	36.991024	28.544833	86.010669	79.151446	88.408753
DRUM	1	20140906	1114000000	서울특별시	중구			2518.989141	1474.835737	1044.153404	131.867965	131.867965	123.753848	101.455669	49.829859	13.977558	108.489295	171.441497	226.300438	77.451232	124.508941	135.459869	51.878204	19.776336	6.777061	131.867965	122.794338	122.773479	99.661803	28.699779	28.599657	81.623014	57.51011	57.280662	11.286758	52.837713	41.073287	58.82005	73.859326	75.465463
DRUM	1	20140906	1117000000	서울특별시	용산구			2617.520952	1346.288745	1271.232207	143.731632	139.937685	110.959377	101.230114	53.11914	97.96375	104.969751	116.258488	128.175674	91.772401	119.167957	62.119096	52.087248	21.789981	3.006451	143.731632	141.939399	113.449882	78.187121	42.10971	122.403288	195.326209	65.517354	87.862074	29.46322	20.292575	15.381391	78.094018	82.213826	55.260508
