EVENT	SECTOR	DATE	INFLOW_CD	INFLOW_NM1	INFLOW_NM2	SUM	SUM_M	SUM_F	M_0004	M_0509	M_1014	M_1519	M_2024	M_2529	M_3034	M_3539	M_4044	M_4549	M_5054	M_5559	M_6064	M_6569	M_70U	F_0004	F_0509	F_1014	F_1519	F_2024	F_2529	F_3034	F_3539	F_4044	F_4549	F_5054	F_5559	F_6064	F_6569	F_70U
KIMJANG	1	20151115	4100000000	경기도		2649.79577	1341.294747	1308.501023	156.353679	142.189968	110.02729	58.167078	67.219062	124.527719	106.845548	75.47823	102.870992	105.856963	61.968332	45.915079	26.59081	80.81913	76.464867	156.353679	144.414282	97.32174	16.275835	160.482964	159.824658	91.019219	77.037497	88.525291	43.742441	13.583891	15.595061	54.94744	104.695678	84.681347
KIMJANG	1	20151115	1111000000	서울특별시	종로구	2380.891102	1173.381221	1207.509881	195.893727	180.537791	117.386039	8.839004	22.719126	72.162622	31.923347	50.819366	117.903508	92.973466	102.865153	81.512555	13.602706	84.236273	0.006538	195.893727	184.759739	97.612003	4.75156	5.984518	52.967703	61.972034	61.617092	123.4238	130.289135	88.16306	106.12502	4.985075	67.18969	21.775725
KIMJANG	1	20151115	1141000000	서울특별시	서대문구	2681.590233	1170.166585	1511.423648	170.331101	162.992903	129.410289	38.54829	22.153148	26.666587	76.693101	85.018664	92.198395	75.925151	57.725933	81.56898	36.427283	59.173257	55.333503	170.331101	164.711651	81.724196	48.742128	67.404554	120.405353	119.162004	75.315666	99.000247	112.579568	101.547893	100.840891	55.272554	116.172279	78.213563
KIMJANG	1	20151115	1129000000	서울특별시	성북구	2562.029198	1314.205043	1247.824155	171.326507	158.372248	111.823189	41.221822	17.797837	120.216225	175.065944	72.12468	117.17047	69.157358	54.412247	34.333799	2.359915	84.842774	83.980028	171.326507	153.365708	67.091125	24.162983	87.941687	78.046254	105.837127	76.765207	138.660685	88.229268	42.895897	3.287149	42.698947	94.738207	72.777404
KIMJANG	1	20151115	2800000000	인천광역시		2571.622808	1347.605762	1224.017046	146.125878	134.174503	86.10738	4.968839	35.820432	152.0758	133.536303	94.804334	121.941686	93.638926	69.617256	47.284239	59.219759	74.358167	93.93226	146.018851	137.539915	93.290097	16.353366	141.480103	164.514744	93.960008	69.795635	16.805259	27.555551	2.011716	4.616046	89.936576	107.037151	113.102028
KIMJANG	1	20151115	1138000000	서울특별시	은평구	2614.022416	1348.749682	1265.272734	168.19018	163.625455	112.926387	27.115117	37.194625	97.426732	104.760909	110.731237	124.648082	74.436103	81.478027	79.209582	36.484865	61.948981	68.5734	168.19018	162.49819	100.679563	42.284479	122.894559	105.832508	102.99347	40.840839	120.904451	36.345698	21.482506	9.347016	32.069515	121.610498	77.299262
KIMJANG	1	20151115	1144000000	서울특별시	마포구	2621.72198	1345.924438	1275.797542	148.258611	136.329192	86.949109	94.875457	36.172606	75.421327	153.487872	141.664847	120.080179	112.978385	25.855055	51.562488	30.509789	71.295902	60.483619	148.258611	140.451957	95.101544	39.497417	16.346098	119.800895	100.4372	162.398365	105.15843	59.648427	12.781901	22.729733	49.977218	112.377258	90.832488
KIMJANG	1	20151115	1168000000	서울특별시	강남구	2597.314701	1360.326003	1236.988698	155.237967	143.176353	107.853054	103.53121	14.63683	40.445484	140.299831	77.251768	120.328963	163.900484	104.764678	44.145885	32.813994	66.428329	45.511173	155.237967	147.639432	66.950905	83.36261	10.983507	75.910019	138.52025	81.728972	126.656366	102.900353	36.70271	34.11808	0.710891	81.116946	94.44969
KIMJANG	1	20151115	1135000000	서울특별시	노원구	2614.526459	1434.438847	1180.087612	147.780186	142.574296	106.532241	69.957955	128.04881	92.123181	130.876291	23.199196	92.888263	130.693336	95.699112	86.118944	17.510973	92.145358	78.290705	147.780186	147.780186	77.825003	5.49141	154.893238	87.166775	66.160262	0.612621	54.451167	115.84075	0.31324	30.66707	78.639982	109.210031	103.255691
KIMJANG	1	20151115	1150000000	서울특별시	강서구	2577.561105	1297.314989	1280.246116	161.877004	140.648646	101.039864	67.988829	19.986133	84.769162	178.320082	78.230153	56.87064	98.971364	42.874538	101.219734	28.466236	58.096002	77.956602	161.877004	157.417737	54.273773	18.449748	5.439181	138.730037	141.390607	125.970539	69.405302	26.423966	41.600462	70.098549	48.784004	104.168846	116.216361
KIMJANG	1	20151115	1165000000	서울특별시	서초구	2628.494657	1326.303139	1302.191518	145.684624	140.798057	99.860244	85.952322	20.820876	45.506582	91.091761	119.266408	162.322871	145.373661	113.354686	12.445369	29.158795	68.798079	45.868804	145.684624	128.530382	103.79	70.489584	10.326717	70.793713	125.331901	164.612382	107.511309	60.456744	43.780907	42.072317	62.783843	69.635289	96.391806
KIMJANG	1	20151115	1171000000	서울특별시	송파구	2523.47175	1353.63758	1169.83417	155.936181	153.763612	73.680283	111.740483	25.473378	165.302371	178.719998	87.492194	49.753855	93.567342	64.881376	62.628342	22.142105	25.441192	83.114868	155.936181	148.855214	79.835897	9.500969	31.447945	154.198126	103.665767	35.652269	122.816565	53.093175	16.147422	23.542205	39.522661	95.204815	100.414959
KIMJANG	1	20151115	1147000000	서울특별시	양천구	2568.603726	1383.647942	1184.955784	161.959488	159.84929	116.166022	34.368667	80.604477	87.827009	111.474275	9.11881	114.846241	123.700371	153.003837	38.117713	58.610561	22.229591	111.77159	161.959488	160.436665	108.05155	22.83872	80.560968	41.685469	18.69084	79.103408	56.826682	132.293443	86.456469	11.38129	31.214247	93.541221	99.915324
KIMJANG	1	20151115	1114000000	서울특별시	중구	2634.690326	1464.292178	1170.398148	149.865513	147.989336	134.190358	104.635529	44.658389	9.125347	81.469115	66.177264	184.275539	137.79477	117.197172	123.451094	47.960192	86.418456	29.084104	149.865513	141.896805	69.169733	56.016321	6.764996	90.64826	81.126158	49.069759	120.56622	41.383486	80.016591	80.3192	52.102575	75.867483	75.585048
KIMJANG	1	20151115	1117000000	서울특별시	용산구	2497.856848	1361.249811	1136.607037	156.548429	148.978631	101.220487	77.275207	10.649213	135.47364	171.446734	114.75049	88.421716	117.906412	16.981654	39.118716	10.559464	94.423117	77.495901	156.548429	143.99095	82.395304	57.412763	31.239947	86.258917	150.679445	51.058252	125.652764	103.914423	6.014642	16.343114	5.924893	106.49507	12.678124
KIMJANG	1	20151115	1123000000	서울특별시	동대문구	2461.514247	1116.273054	1345.241193	148.362164	144.196138	125.501358	24.825886	25.375773	117.949476	151.29862	0.798314	95.695781	54.956651	54.496086	50.748756	15.620155	92.654651	13.793245	148.466838	138.543741	124.559292	22.543992	130.049793	103.274179	191.8284	128.982119	98.291697	8.413	31.818111	11.391324	23.046428	88.363016	95.669263
KIMJANG	1	20151115	1156000000	서울특별시	영등포구	2578.863844	1379.268019	1199.595825	136.334426	132.666271	112.560814	75.343909	15.622376	115.737239	181.030402	122.577852	114.884641	64.14513	121.170073	94.144692	7.516744	37.631308	47.902142	136.334426	135.303377	95.806267	93.426923	32.297612	178.789853	92.161906	127.495163	58.553671	11.224555	13.16372	38.245971	58.648846	62.693731	65.449804
KIMJANG	1	20151115	1162000000	서울특별시	관악구	2315.694502	1339.403132	976.29137	129.137443	127.763606	82.996133	96.852265	24.509914	163.921698	274.437101	158.681489	85.220441	32.661348	18.236056	14.461274	27.826749	64.096056	38.601559	129.137443	116.871038	65.803539	7.16031	3.313565	132.833721	140.350574	35.016498	86.574652	19.34821	23.155702	29.913673	15.835111	80.18958	90.787754
KIMJANG	1	20151115	1159000000	서울특별시	동작구	2581.847287	1410.828465	1171.018822	152.640067	109.58776	65.126982	121.536301	29.938646	144.970152	174.289852	178.116203	93.842604	46.165813	99.852086	43.067174	44.727606	55.76064	51.206579	152.640067	144.635249	91.841008	20.179497	6.769275	102.528183	142.810495	68.325778	52.151821	51.42411	44.452171	28.747704	63.906305	107.897593	92.709566
KIMJANG	1	20151115	1120000000	서울특별시	성동구	2593.593382	1170.590127	1423.003255	164.334122	147.17289	60.396301	56.744431	13.075225	84.299447	114.918966	80.698652	118.289922	98.651548	53.271325	6.180086	52.019985	32.739137	87.79809	164.334122	153.761577	33.505263	29.444793	77.455385	131.952511	187.215765	56.769969	126.359788	62.950056	44.486409	55.263254	88.666367	107.845065	102.992931
KIMJANG	1	20151115	1130500000	서울특별시	강북구	2560.48624	1306.235367	1254.250873	160.486703	155.16914	118.345018	25.633312	6.171032	135.861069	101.669141	101.483027	116.584906	114.83011	84.573177	96.192052	3.671777	62.563785	23.001118	160.486703	155.408431	122.33319	42.862215	121.742941	66.094647	94.357493	46.446251	82.286625	13.030688	29.855457	84.599764	3.66646	109.650803	121.429205
KIMJANG	1	20151115	2600000000	부산광역시		2300.80295	1034.134573	1266.668377	124.437105	118.721816	108.299819	8.191214	50.131347	239.555347	66.268634	22.164254	48.702525	3.925759	24.60866	27.760474	16.455969	100.882551	74.029099	124.437105	114.225229	108.572976	9.704084	228.33489	162.167816	157.566168	44.058853	5.634742	54.606922	29.938727	25.084935	60.791481	58.942417	82.602032
KIMJANG	1	20151115	1153000000	서울특별시	구로구	2479.886683	1388.299191	1091.587492	141.313802	140.166305	73.220864	51.979969	30.983222	120.63282	179.789932	111.550507	216.729558	71.436954	40.942842	69.508184	4.491514	51.394014	84.158704	141.313802	130.595695	115.434091	11.866417	6.251008	89.333019	128.958274	60.987412	73.438969	27.172883	41.504383	3.46609	34.157149	109.574534	117.533766
KIMJANG	1	20151115	1132000000	서울특별시	도봉구	2636.006114	1478.369749	1157.636365	156.715887	147.211058	131.861304	66.474631	56.159524	161.176967	99.177071	49.304028	112.860749	105.322437	63.779775	107.015825	100.597334	39.84472	80.868439	156.715887	153.902676	136.641032	22.619492	60.83	86.968281	14.480298	43.431792	106.824635	13.060037	84.674012	29.720801	46.700215	91.930094	109.137113
KIMJANG	1	20151115	1126000000	서울특별시	중랑구	2496.473043	1283.994929	1212.478114	148.366957	129.043688	113.890723	51.672907	2.696451	107.86062	234.342549	79.393767	64.499826	129.618724	15.388678	73.669314	23.755188	29.26724	80.528297	148.366957	145.906219	122.982502	13.005648	103.560804	100.426601	105.477589	71.959748	35.307705	16.916926	43.285675	27.070708	52.864422	101.094885	124.251725
KIMJANG	1	20151115	1121500000	서울특별시	광진구	2519.591667	1272.707394	1246.884273	133.982644	133.982644	88.22943	93.085493	18.044151	189.805444	194.560337	9.625289	38.356993	65.798805	99.234818	56.567228	8.512441	44.019026	98.902651	133.982644	118.478653	78.593181	62.45689	9.170034	179.688648	72.450598	64.938877	139.929635	28.214903	58.287083	44.654699	57.600827	103.151705	95.285896
KIMJANG	1	20151115	1174000000	서울특별시	강동구	2462.926399	1469.411469	993.51493	143.91759	143.91759	115.242866	29.355372	3.414178	149.854816	139.412734	29.88021	130.036727	138.483333	152.150982	97.562398	24.30381	78.996267	92.882596	143.91759	135.60766	94.222025	29.93488	84.523464	109.261903	136.29651	4.04289	1.172684	20.799425	23.204931	9.761433	1.774061	98.951031	100.044443
KIMJANG	1	20151115	4700000000	경상북도		2443.454405	1483.266797	960.187608	131.97845	124.038588	117.240761	47.440674	54.064476	241.439778	172.428239	124.299624	151.572507	46.722824	54.445156	9.5088	27.7161	96.684132	83.686688	131.97845	130.53731	122.271153	23.539515	121.71645	45.390449	31.604456	3.950897	41.556475	48.245537	11.183785	45.390449	34.280081	84.36647	84.176131
KIMJANG	1	20151115	2700000000	대구광역시		2448.505089	1243.211311	1205.293778	124.782271	124.752667	102.282799	43.282867	113.208859	232.752109	147.727786	42.72038	9.886939	45.384791	13.824347	7.222528	62.287026	72.589417	100.506525	124.782271	121.851419	114.539091	42.898007	199.831827	112.824	98.998665	39.28625	19.865653	41.861848	42.453939	1.155565	58.023968	87.539724	99.381551
KIMJANG	1	20151115	4800000000	경상남도		2254.716908	1100.885078	1153.83183	102.669857	98.078672	86.883056	71.230471	93.719912	186.452022	107.00243	51.294418	15.928383	15.841633	31.788839	39.277135	39.841827	65.547551	95.328872	102.669857	101.810544	75.68744	23.490334	267.276515	258.388767	29.467877	20.593223	9.741332	15.375149	23.686748	31.309261	59.851535	81.03973	53.443518
KIMJANG	1	20151115	4200000000	강원도		2337.760926	1198.216638	1139.544288	111.29447	109.922017	97.881865	51.967086	143.014761	230.103119	115.659285	10.200858	66.656488	34.622197	12.195074	6.769727	50.906555	73.271294	83.751842	111.29447	111.29447	91.705828	43.667907	236.435114	184.500261	39.301013	55.333755	31.972947	1.092764	20.993326	7.391489	72.896989	51.374437	80.289518
KIMJANG	1	20151115	4400000000	충청남도		2371.915187	1254.461503	1117.453684	107.393914	102.470208	87.480952	49.618279	148.856916	261.229589	100.648229	82.605029	15.85454	26.325205	9.605381	45.552587	63.73498	89.475365	63.610329	107.393914	106.053918	94.835348	37.558317	190.957716	185.254943	84.56828	6.225267	11.491763	26.387529	20.263022	16.554662	52.204783	82.339108	95.365114
KIMJANG	1	20151115	3000000000	대전광역시		2437.480994	1186.371013	1251.109981	120.235369	99.591133	81.320771	35.88932	102.188265	198.838902	131.268237	48.097821	9.819083	63.231277	82.815747	10.231685	45.627861	73.478505	83.737037	120.235369	113.240915	116.038697	2.315941	226.096076	172.938226	107.275141	37.96646	17.607655	18.116342	16.505498	24.602109	82.634881	112.944181	82.59249
KIMJANG	1	20151115	4500000000	전라북도		2306.822286	1234.313851	1072.508435	110.529125	107.330609	88.929271	27.05181	126.911317	323.718762	111.195154	20.254634	66.218493	18.398706	49.041277	52.521473	27.249249	64.960146	40.003825	110.529125	108.199342	103.065921	42.373096	144.522898	171.966954	74.234525	10.229986	22.708146	36.805309	46.948422	28.789276	52.245058	48.493712	71.396665
KIMJANG	1	20151115	2900000000	광주광역시		2439.00466	1212.606977	1226.397683	117.819608	117.432953	100.506042	27.648721	172.64447	154.514632	176.940641	87.322527	17.375145	10.592924	11.747162	45.042482	16.429988	78.76742	77.822262	117.819608	117.6048	84.051709	42.679589	205.939791	182.611586	90.759463	24.985095	45.263019	1.694123	73.268322	40.279461	76.318602	67.554415	55.5681
KIMJANG	1	20151115	4600000000	전라남도		2321.706968	1191.342888	1130.36408	108.341212	107.855153	94.448025	24.455522	173.613542	218.857539	100.380645	95.72258	20.90999	22.430275	12.911619	21.679584	68.119826	68.241341	53.376035	108.057678	106.315966	64.919937	18.196161	261.630736	148.216957	100.74519	0.900559	23.847948	54.591182	43.128289	14.086262	65.487006	81.202916	39.037293
KIMJANG	1	20151115	4300000000	충청북도		2331.614995	1267.55389	1064.061105	112.513087	106.811781	84.401262	37.036563	46.465646	278.859662	228.644311	52.166953	80.278779	13.485782	49.140876	11.731534	36.598001	57.824403	71.59525	112.513087	112.513087	107.688905	14.933037	71.463681	147.905042	49.184731	59.666362	15.415455	102.031454	0.46049	32.957936	35.150746	97.996684	104.180408
KIMJANG	1	20151115	1154500000	서울특별시	금천구	2463.242227	1383.62427	1079.617957	145.492654	145.492654	96.091138	82.404392	34.138542	58.986154	44.300805	60.807138	143.691251	189.333318	60.454689	182.460573	30.379093	43.576327	66.015542	145.492654	145.198947	94.035189	9.290931	118.84364	11.934294	2.809797	45.35815	4.239171	61.159587	156.496877	19.7469	85.458945	113.654816	65.898059
KIMJANG	1	20151115	3100000000	울산광역시		2392.595462	1334.269524	1058.325938	102.618693	85.74762	102.618693	33.521495	206.215674	240.250722	187.352878	42.659993	28.221947	9.35915	4.32126	55.637441	57.453425	75.789	102.501533	102.618693	83.170095	100.744129	2.973917	152.79061	129.592884	88.645384	42.952893	55.313298	18.966289	39.527909	17.001902	66.826243	88.735206	68.466486
KIMJANG	1	20151115	5000000000	제주특별자치도		2673.543399	1195.925403	1477.617996	104.221418	104.221418	93.258639	33.507866	36.624876	104.869989	95.79484	70.674831	99.642703	25.15389	95.794841	89.120372	59.789495	91.298407	91.951818	104.221418	104.221418	104.221418	193.29823	129.917397	191.265396	0.396886	75.321307	100.513919	117.502594	27.554569	35.613301	87.886152	102.914597	102.769394
KIMJANG	1	20151115	3600000000	세종특별자치시		2226.249427	1486.538495	739.710932	68.738277	68.738277	68.738277	83.222713	65.97535	161.08702	68.403377	125.420145	82.469187	385.888815	72.42218	29.722397	68.738277	68.738277	68.235926	68.738277	68.738277	68.738277	52.663064	34.494726	35.080801	44.792908	17.498539	25.201244	66.98005	35.080801	66.728875	68.738277	17.498539	68.738277
KIMJANG	1	20151115	4900000000	제주도		1474.128177	1065.366513	408.761664	27.29867	27.29867	27.29867	263.647682	27.29867	27.29867	27.29867	446.836121	27.29867	27.29867	27.29867	27.29867	27.29867	27.29867	27.29867	27.29867	27.29867	27.29867	27.29867	27.29867	27.29867	27.29867	27.29867	27.29867	27.29867	27.29867	27.29867	27.29867	27.29867	26.580284
KIMJANG	1	20151120	4100000000	경기도		2543.083328	1542.387063	1000.696265	110.000569	109.115585	103.812638	88.154912	36.268504	60.629735	137.277146	154.509402	219.89037	207.918144	121.767883	49.897417	17.786483	64.236559	61.121716	109.890381	109.234472	101.161745	68.177813	63.796193	112.148463	64.114579	34.105145	39.282244	6.204942	19.311138	39.503974	70.763753	85.969708	77.031715
KIMJANG	1	20151120	1111000000	서울특별시	종로구	2555.650068	1425.630185	1130.019883	142.298936	130.154443	115.060573	92.621287	67.742426	27.972549	65.016899	86.465942	197.266423	176.90905	136.020811	122.552436	11.591807	48.375296	5.581307	142.298936	127.504008	114.961816	52.60585	39.612578	18.862489	75.127523	89.04698	119.442911	107.159625	56.579813	15.782324	44.441014	79.176933	47.417083
KIMJANG	1	20151120	1138000000	서울특별시	은평구	2601.788781	1455.999551	1145.78923	138.308038	134.423793	128.304274	99.982671	33.490418	12.660441	153.608869	175.232797	143.64175	131.60629	115.470793	79.962929	4.782019	65.264684	39.259785	138.308038	136.280413	125.091832	61.470012	13.767898	77.84573	84.181039	54.271538	79.767495	100.760334	53.778882	24.337606	41.812637	87.560415	66.555361
KIMJANG	1	20151120	1129000000	서울특별시	성북구	2597.090738	1508.030237	1089.060501	129.306076	127.607962	115.763044	82.371871	56.633636	37.467027	156.003784	144.817551	193.400375	174.115736	102.810162	55.552326	12.162839	73.024628	46.99322	129.306076	125.25497	117.807634	62.752178	10.023062	62.516117	89.990542	83.555983	69.472294	65.021407	49.140612	4.658392	48.379125	89.316626	81.865483
KIMJANG	1	20151120	1141000000	서울특별시	서대문구	2654.515313	1437.285033	1217.23028	136.859425	131.904498	123.275178	95.299213	64.945699	22.754465	107.640719	95.850848	197.63279	140.212734	111.678066	78.155847	21.758313	61.573087	47.744151	136.859425	125.974899	118.291704	58.987553	8.896982	99.109273	62.818003	120.686653	116.620758	83.918242	47.818645	33.463631	35.615795	96.245339	71.923378
KIMJANG	1	20151120	1168000000	서울특별시	강남구	2487.260048	1498.434065	988.825983	111.375252	111.331438	109.043007	82.084009	58.64023	15.251039	105.557223	135.188866	169.848989	212.614676	218.168924	84.69846	10.673278	33.416934	40.54174	111.375252	111.371882	103.444946	80.135978	37.91291	62.309584	93.299455	79.147583	52.444727	18.347442	1.330818	19.47402	65.643705	84.813949	67.773732
KIMJANG	1	20151120	1144000000	서울특별시	마포구	2587.22681	1471.383551	1115.843259	122.000058	119.039966	102.892625	93.84494	78.553667	8.85656	137.129756	134.957247	210.865728	174.168955	102.152728	62.724149	20.900356	49.976222	53.320594	122.000058	121.790797	98.574239	66.309996	25.070357	81.074438	111.885268	120.02362	78.152393	55.198363	16.424199	3.71432	55.02512	83.438961	77.16113
KIMJANG	1	20151120	2800000000	인천광역시		2522.544884	1371.751255	1150.793629	113.56328	113.264077	97.873376	68.241351	22.43413	88.259965	202.081095	128.137863	168.231039	118.526885	47.674198	14.024827	44.837853	70.751736	73.84958	113.530441	110.775586	99.83279	10.97077	107.098797	202.628419	113.433139	35.038352	18.166233	7.000859	28.118983	49.508336	83.993285	91.849183	78.848456
KIMJANG	1	20151120	1114000000	서울특별시	중구	2465.013582	1498.117902	966.89568	108.444812	106.994775	105.776166	96.696258	83.573603	26.841355	58.396234	140.448083	244.348119	217.173486	153.878101	68.340379	2.555947	53.987061	30.663523	108.444812	104.778135	100.858334	60.8214	46.371655	12.208396	62.149697	90.694815	84.952525	54.017195	40.330437	5.569324	43.475197	81.82705	70.396708
KIMJANG	1	20151120	1135000000	서울특별시	노원구	2547.894732	1482.429684	1065.465048	112.744415	111.568771	107.058573	92.023153	32.655261	28.025076	99.046807	99.23491	156.452441	254.236108	174.946393	84.998929	10.048694	58.746011	60.644142	112.744415	112.71449	105.780327	72.383483	21.428644	101.603298	79.364387	50.875323	58.480672	34.638609	30.615768	35.361381	75.187929	92.831141	81.455181
KIMJANG	1	20151120	1165000000	서울특별시	서초구	2489.258355	1445.719102	1043.539253	107.08353	107.050942	106.297362	95.119929	57.062073	8.450015	104.281568	131.605993	208.748204	240.89147	141.34144	59.490368	10.877766	37.481197	29.937245	107.08353	106.875786	103.539664	82.736767	27.061418	47.253848	105.548398	85.165062	85.662017	25.131166	9.509644	36.206221	69.310812	71.054231	81.400689
KIMJANG	1	20151120	1171000000	서울특별시	송파구	2531.499778	1532.647349	998.852429	105.690152	105.549584	99.645709	90.087054	62.02022	53.829481	160.269616	162.505931	188.690001	191.846401	141.407886	78.356546	5.077219	37.037373	50.634176	105.690152	105.690152	104.395218	84.110765	14.397333	77.82409	133.821448	34.37566	38.426586	4.396243	33.105716	21.050906	70.705647	85.695355	85.167158
KIMJANG	1	20151120	1150000000	서울특별시	강서구	2536.455333	1518.010181	1018.445152	115.889215	113.309537	108.780978	93.877217	69.054876	53.145606	167.776523	204.207415	207.389645	134.231292	96.788299	56.530257	10.489593	40.880837	45.658891	115.889215	115.074828	107.655899	75.47112	16.75708	84.515999	94.957104	77.48308	46.075028	28.370339	6.577708	20.073944	53.313191	92.370836	83.859781
KIMJANG	1	20151120	1156000000	서울특별시	영등포구	2528.846621	1482.40714	1046.439481	105.506804	103.833754	103.568813	90.915454	64.514631	27.596326	167.107089	197.148391	184.872817	183.955339	111.675663	21.090567	19.700447	47.69582	53.225225	105.506804	103.809222	98.377943	61.531598	24.856973	93.939373	114.639071	90.789526	66.895824	4.713323	27.511284	21.211589	51.993742	93.672798	86.990411
KIMJANG	1	20151120	1147000000	서울특별시	양천구	2417.361735	1529.097058	888.264677	116.545908	116.53502	89.332574	97.44377	47.698731	27.490422	127.312568	120.959705	124.432822	290.859317	158.194994	88.983085	17.937719	30.757764	74.612659	116.545908	116.53502	50.322621	71.433505	10.201053	89.277048	73.789563	48.138586	23.042873	25.998832	0.45782	29.467594	54.399994	89.876949	88.777311
KIMJANG	1	20151120	1123000000	서울특별시	동대문구	2602.731322	1502.836956	1099.894366	123.752514	123.705336	122.89658	90.876572	71.594474	65.361659	194.06848	138.648456	196.744115	102.254424	97.745608	39.400583	8.578882	64.484159	62.725114	123.752514	119.162822	121.279067	76.743556	52.165452	101.668076	93.64791	60.273235	102.025276	33.456225	23.906161	7.567937	23.716104	88.059404	72.470627
KIMJANG	1	20151120	1117000000	서울특별시	용산구	2608.764631	1484.633175	1124.131456	123.834547	123.753236	105.695264	106.528709	69.884239	12.863962	131.23346	190.428372	206.500984	127.980992	98.451295	72.397674	24.491986	60.323339	30.265116	123.834547	120.243281	120.161969	41.601321	36.322837	97.16386	88.788756	88.104383	93.077948	51.371825	46.018805	22.8522	51.95501	72.323589	70.311125
KIMJANG	1	20151120	1162000000	서울특별시	관악구	2437.366058	1411.623942	1025.742116	104.455939	104.018045	98.726827	84.458784	68.372266	73.079625	209.586964	236.88235	164.721086	93.532919	51.245749	1.751575	21.58452	51.312649	47.894644	104.455939	104.401202	98.824137	66.225369	2.444908	96.196773	150.021231	98.653845	43.010912	0.78456	19.626161	12.327929	66.760573	81.588147	80.42043
KIMJANG	1	20151120	1130500000	서울특별시	강북구	2609.70613	1469.150978	1140.555152	135.222813	135.143923	129.369137	96.266677	51.007188	78.049806	118.086742	136.555011	205.670992	125.936347	91.311301	62.011363	9.195216	31.260893	64.063569	135.222813	134.654802	119.705049	75.163464	34.525908	87.090658	119.909113	83.982372	82.522897	19.45782	39.030556	20.712179	17.786393	87.154822	83.636306
KIMJANG	1	20151120	1159000000	서울특별시	동작구	2542.537023	1471.240809	1071.296214	113.994465	113.967501	113.333843	86.416898	52.226379	60.96905	187.006144	187.7544	161.801422	161.33629	104.509382	15.291809	24.170199	49.449073	39.013954	113.994465	113.927054	107.637671	81.98804	20.610933	89.220719	142.225462	87.090553	48.565548	25.497733	18.136974	11.530762	58.232639	84.347401	68.29026
KIMJANG	1	20151120	1132000000	서울특별시	도봉구	2594.793012	1567.669134	1027.123878	125.175181	121.129073	116.69762	97.074736	32.63342	45.265282	132.930963	137.421698	162.409753	172.710285	170.776156	106.772057	24.175127	48.840085	73.657698	125.175181	124.67868	112.280989	57.295414	32.548941	98.739125	79.501583	39.166477	47.970098	30.814895	16.194067	15.641248	49.054988	88.145138	109.917054
KIMJANG	1	20151120	1120000000	서울특별시	성동구	2515.759074	1521.52335	994.235724	124.523316	122.07513	103.496807	72.607827	69.229949	44.719166	178.796088	176.619062	210.328105	176.371144	55.085219	36.413927	29.020818	75.884987	46.351805	124.523316	120.75032	97.5003	40.401784	20.167578	56.727673	98.87366	75.522924	68.573484	44.610702	14.86834	0.202466	70.376568	83.748622	77.387987
KIMJANG	1	20151120	1174000000	서울특별시	강동구	2515.823192	1595.6611	920.162092	110.848421	110.848421	107.018156	87.852209	52.290678	95.415765	181.099683	159.638501	225.05271	129.383788	141.832151	75.014484	0.552855	41.998667	76.814611	110.848421	110.848421	106.360286	72.326476	7.517018	80.913386	70.292439	59.247532	30.75445	1.749691	18.286106	23.92917	76.339483	83.049757	67.699456
KIMJANG	1	20151120	1153000000	서울특별시	구로구	2524.949114	1471.729943	1053.219171	110.396182	110.396182	101.214144	81.564879	53.513603	30.194494	184.565657	184.491368	221.486961	139.6435	48.699719	37.742189	30.357928	51.463245	85.999892	110.396182	108.784125	95.783666	71.075366	11.778416	93.012711	108.375539	99.148927	69.52274	33.812336	12.617874	15.789986	38.455357	90.895494	93.770452
KIMJANG	1	20151120	1121500000	서울특별시	광진구	2617.81442	1501.042657	1116.771763	117.732506	116.359067	111.850957	80.41537	47.937586	91.272537	163.168009	132.297958	157.641939	188.70589	102.138861	40.851181	17.430013	73.766312	59.474471	117.732506	113.668743	113.547557	100.564523	10.054917	103.593089	120.340962	47.451766	89.559779	15.636464	26.955215	11.863547	65.953869	92.477393	87.371433
KIMJANG	1	20151120	1126000000	서울특별시	중랑구	2574.968638	1461.415451	1113.553187	118.73277	116.710915	114.468184	75.577194	41.672882	51.290006	168.353754	190.789556	154.098821	131.323212	110.195669	60.626222	1.780026	56.335584	69.460656	118.73277	118.392963	102.235107	87.470463	3.79282	118.971202	134.288033	104.104615	17.317732	24.411218	19.934252	32.617007	77.36968	69.970367	83.944958
KIMJANG	1	20151120	2600000000	부산광역시		2469.345041	1369.949375	1099.395666	102.803836	102.803836	94.708519	73.165609	20.914017	153.226097	243.325922	143.936074	145.216797	75.551195	39.767408	16.785119	51.651372	56.764707	49.328867	102.803836	99.75495	98.216171	56.382402	41.755397	190.137683	147.39594	47.050327	34.352052	7.30968	25.329645	33.166906	68.749982	77.466545	69.52415
KIMJANG	1	20151120	2700000000	대구광역시		2342.504623	1345.371889	997.132734	98.718909	98.008011	85.643042	79.582926	30.69954	260.739232	223.352974	173.823176	93.060469	27.028508	45.733291	1.168127	18.014473	58.803719	50.995492	98.718909	94.94299	95.700505	53.0233	56.699771	171.131086	87.816138	9.402116	18.247555	25.146764	25.997511	55.377422	54.829681	81.22615	68.872836
