EVENT	SECTOR	DATE	INFLOW_CD	INFLOW_NM1	INFLOW_NM2	SUM	SUM_M	SUM_F	M_0004	M_0509	M_1014	M_1519	M_2024	M_2529	M_3034	M_3539	M_4044	M_4549	M_5054	M_5559	M_6064	M_6569	M_70U	F_0004	F_0509	F_1014	F_1519	F_2024	F_2529	F_3034	F_3539	F_4044	F_4549	F_5054	F_5559	F_6064	F_6569	F_70U
LAMP	1	20151123	1129000000	서울특별시	성북구	2591.606307	1526.22539	1065.380917	139.134624	133.601191	126.544059	101.801135	52.890971	50.056089	152.20693	155.875837	171.794481	186.040494	100.051745	63.145007	16.070728	43.213191	33.798908	139.148944	135.895331	134.678091	67.947523	6.859796	82.022262	67.578626	40.968313	73.355508	42.772693	57.711818	17.047384	41.282791	79.847841	78.263996
LAMP	1	20151123	1138000000	서울특별시	은평구	2660.546554	1482.530339	1178.016215	141.265841	140.78213	136.864072	109.951609	44.898545	28.108538	158.628844	157.117247	143.851476	118.737814	106.433419	107.279913	21.98355	50.464244	16.163097	141.265841	140.401207	139.77843	94.022406	30.587557	85.597574	47.593016	52.989415	73.293179	89.68493	63.794307	33.359824	46.648974	76.191615	62.80794
LAMP	1	20151123	1168000000	서울특별시	강남구	2427.632699	1503.198993	924.433706	115.964476	114.556611	111.860192	99.754147	76.499193	4.358724	133.076439	187.365396	201.025129	197.668526	156.821893	66.623106	28.480846	4.875737	4.268578	115.964476	115.651617	111.722322	88.504487	34.843899	50.054846	77.968215	55.116266	40.928914	11.790623	4.989745	21.048947	40.210223	75.987483	79.651643
LAMP	1	20151123	1141000000	서울특별시	서대문구	2643.501368	1458.431764	1185.069604	142.066256	138.775882	136.091267	104.185654	52.12822	66.087758	143.291084	124.529756	168.695111	130.053867	132.139605	69.63971	2.321274	46.456111	1.970209	142.066256	139.62601	135.705784	82.633016	8.908905	89.911993	44.727862	91.581272	77.621276	62.855894	55.335532	39.675279	40.284939	86.367384	87.768202
LAMP	1	20151123	1135000000	서울특별시	노원구	2485.137051	1573.061266	912.075785	123.269627	122.257296	120.508448	54.894829	46.544611	42.716341	116.98024	123.996849	156.791535	229.085329	193.0627	129.39494	16.195685	44.859413	52.503423	123.269627	122.023914	119.650694	86.586256	27.328299	73.283292	37.972933	17.920285	27.698072	26.209885	12.873784	16.165578	65.045421	89.838446	66.209299
LAMP	1	20151123	1144000000	서울특별시	마포구	2601.904063	1456.298828	1145.605235	125.79831	124.255609	122.879772	104.024193	70.317761	37.664981	158.811052	141.347052	193.206978	148.131787	91.681539	53.633507	7.107967	51.015113	26.423207	125.79831	124.328022	119.312671	93.24418	14.336621	83.694129	125.838189	101.718538	94.332466	30.496146	18.973118	10.834585	45.385831	83.890377	73.422052
LAMP	1	20151123	2800000000	인천광역시		2555.040816	1474.678738	1080.362078	108.903896	108.826785	108.028129	89.747186	42.764225	110.734561	217.145735	161.091152	164.068207	112.163878	75.169616	51.57073	19.906161	54.226305	50.332172	108.903896	107.372681	106.499668	89.917933	58.709056	177.986842	105.149482	22.865959	13.02873	1.856552	27.529188	34.887832	70.907184	89.873869	64.873206
LAMP	1	20151123	1171000000	서울특별시	송파구	2462.077787	1566.17516	895.902627	110.278723	108.384788	109.080583	74.247151	62.165903	49.788448	181.474672	176.738275	212.454711	183.175158	108.609648	124.597332	4.340035	26.390184	34.449549	110.278723	110.050952	109.327075	89.592083	28.608615	59.791673	75.645189	27.189151	22.98006	1.725551	17.553899	21.522739	58.041055	80.047523	83.548339
LAMP	1	20151123	1165000000	서울특별시	서초구	2472.984273	1476.670905	996.313368	112.572805	112.071607	111.901061	92.235996	77.419328	2.793251	127.936152	130.36557	201.556582	243.215194	145.084784	71.533962	19.659959	13.763689	14.560965	112.572805	110.400947	111.991555	90.520089	55.122973	42.175588	82.191383	48.913918	75.289468	24.212509	18.170056	19.074997	62.376423	74.714946	68.585711
LAMP	1	20151123	1123000000	서울특별시	동대문구	2587.137531	1469.091428	1118.046103	136.636179	135.198941	127.762988	112.483574	40.065194	59.748341	202.08746	140.373873	166.975918	115.892632	92.165063	76.399266	21.017412	31.643331	10.641256	136.627415	135.141978	134.305049	80.391106	26.884672	119.030016	81.525999	43.461106	56.5759	50.92335	26.630526	8.104181	48.005056	85.679966	84.759783
LAMP	1	20151123	1150000000	서울특별시	강서구	2467.561155	1520.775437	946.785718	119.288575	119.21639	116.525492	93.289932	51.057677	46.676848	208.808444	201.249066	198.096986	149.23574	63.864906	66.042488	12.733841	26.246077	48.442975	119.288575	119.260503	113.513772	83.721405	7.211686	71.151584	79.885974	57.508613	29.376501	28.393983	6.778576	19.452664	60.642246	82.726856	67.87278
LAMP	1	20151123	1132000000	서울특별시	도봉구	2635.910932	1551.149646	1084.761286	130.196032	130.163447	127.915111	56.647981	51.397209	69.403137	123.568018	113.871778	177.546701	171.267187	159.457605	98.785117	48.735204	49.944867	42.250252	130.196032	127.896491	127.007398	96.703739	87.101219	91.718919	55.820023	7.636739	40.630953	56.890658	4.601719	16.522399	57.178644	98.96604	85.890313
LAMP	1	20151123	1130500000	서울특별시	강북구	2604.330065	1484.817678	1119.512387	140.839878	140.813947	135.913061	106.523304	41.473768	65.640409	121.90984	153.394789	188.245533	135.461177	90.927942	90.009998	16.47078	28.249156	28.944096	140.839878	139.216621	138.101605	92.23035	32.034334	87.048722	77.428465	44.434353	78.180454	51.819392	53.147039	8.105564	18.073983	66.071548	92.780079
LAMP	1	20151123	1156000000	서울특별시	영등포구	2490.397722	1520.911503	969.486219	114.836413	113.904458	114.430286	94.158146	60.671923	23.934976	174.42419	189.98526	192.956399	176.463375	134.196263	67.711169	7.82414	35.432212	19.982293	114.836413	112.865629	114.579911	81.781966	17.481407	72.806992	84.89247	76.218457	39.876521	12.586511	9.346047	8.918544	54.169619	84.419653	84.706079
LAMP	1	20151123	1147000000	서울특별시	양천구	2492.253942	1571.259299	920.994643	117.666877	117.666877	111.29918	86.952371	45.519287	52.003914	144.64597	116.519332	189.392069	239.381887	146.232229	96.13817	7.606792	41.363289	58.871055	117.666877	115.962782	116.456788	84.319182	35.27568	91.134656	56.15538	27.022601	18.656218	15.705776	0.913685	24.974967	60.185385	87.156319	69.408347
LAMP	1	20151123	1120000000	서울특별시	성동구	2573.464037	1547.366953	1026.097084	141.066036	136.383217	126.032902	93.30912	51.784773	51.125338	183.37999	159.971493	168.598621	150.482771	97.841626	90.876144	22.731904	55.611593	18.171425	141.066036	134.022226	126.217529	78.365502	2.473259	47.628608	97.724135	49.122411	77.219322	21.182154	27.286043	28.511296	52.288302	78.869031	64.12123
LAMP	1	20151123	1117000000	서울특별시	용산구	2593.901	1460.819584	1133.081416	127.982661	125.53141	120.639635	108.512111	81.483984	32.330231	145.221876	162.208992	187.290063	153.262192	110.716627	53.318733	4.358078	38.675593	9.287398	127.982661	127.510647	123.890091	76.640483	34.625933	78.169163	105.830217	34.475747	101.979017	52.428344	6.020852	66.674564	47.134286	78.212073	71.507338
LAMP	1	20151123	1162000000	서울특별시	관악구	2424.448091	1472.54383	951.904261	109.632699	109.100395	107.099667	88.271716	70.237633	85.268483	232.519303	238.77846	185.2957	77.026952	74.874794	47.516217	5.083348	28.566509	13.271954	109.632699	109.623521	107.67327	88.478214	1.157455	89.214873	92.954765	47.988865	22.718204	14.373272	47.366926	15.951828	57.820271	72.94504	74.005058
LAMP	1	20151123	1126000000	서울특별시	중랑구	2574.368441	1478.674486	1095.693955	133.650905	131.56289	129.646492	74.225417	29.993816	71.048965	159.2433	189.367925	136.904396	145.250736	98.387664	107.66074	16.669037	28.660918	26.401285	133.650905	131.717346	130.487419	78.22983	21.726038	109.457004	91.357058	77.427422	24.477642	16.651875	15.726664	9.953064	73.058417	84.225008	97.548263
LAMP	1	20151123	1159000000	서울특별시	동작구	2468.510748	1518.3241	950.186648	116.456419	116.416073	115.024135	90.125601	72.978544	43.137287	200.875076	181.947751	191.534974	144.960542	104.997814	78.914115	7.875206	36.54105	16.539513	116.456419	116.431202	110.308695	80.316476	32.476189	86.337783	124.590848	21.547126	35.315204	2.06	3.381332	7.23942	48.090096	86.519676	79.116182
LAMP	1	20151123	1121500000	서울특별시	광진구	2570.052197	1512.049008	1058.003189	122.174951	122.147453	116.581873	107.150083	39.829651	85.912882	159.992304	129.321113	196.108086	154.971182	126.747307	71.404974	15.100213	25.266748	39.340188	122.174951	121.498502	119.683639	94.671522	17.360543	113.449308	84.653476	37.516525	47.124302	28.299219	8.484211	2.841636	80.048123	88.863959	91.333273
LAMP	1	20151123	1174000000	서울특별시	강동구	2494.391843	1613.697038	880.694805	113.930622	113.519356	112.608325	89.129747	51.564024	83.945372	185.97567	148.092386	189.187705	188.771234	127.883109	105.341593	27.258403	18.714838	57.774654	113.930622	113.894181	113.774445	81.633261	5.564752	72.36226	59.831676	44.172349	8.7046	9.359849	0.999879	20.911725	58.597185	89.239071	87.71895
LAMP	1	20151123	1153000000	서울특별시	구로구	2454.951808	1484.988325	969.963483	118.726078	118.408247	113.964284	96.846797	57.220043	52.165011	142.349648	200.989526	243.170283	155.040198	50.155863	50.280726	17.60653	10.549919	57.515172	118.726078	116.05289	118.629594	77.379629	18.985692	82.682493	76.541538	58.34002	46.512154	25.904198	1.408484	21.140512	36.220473	84.184625	87.255103
LAMP	1	20151123	2600000000	부산광역시		2442.710132	1323.764233	1118.945899	96.884676	96.853414	95.071488	75.78292	3.075125	228.613822	256.202415	109.506132	132.960343	46.49785	26.943556	16.25252	53.313457	53.993403	31.813112	96.884676	96.884676	95.735803	73.930655	96.266734	159.189044	105.934464	48.201622	32.53995	46.670311	13.063811	39.894303	69.163221	78.416732	66.169897
LAMP	1	20151123	4200000000	강원도		2494.375516	1434.513352	1059.862164	108.719595	108.570575	103.171449	89.83985	45.447801	237.867604	223.12604	131.111639	102.01826	70.38007	40.426958	43.017621	21.00386	67.876527	41.935503	108.719595	108.719595	101.876117	75.453644	117.688335	142.185005	30.786481	15.552004	5.16184	41.779606	23.674766	56.356098	75.14414	93.232931	63.532007
LAMP	1	20151123	4800000000	경상남도		2444.479087	1359.111965	1085.367122	92.720643	92.219863	83.48176	78.371758	96.778666	217.24185	227.053053	158.088468	61.724053	31.789662	10.644475	27.4046	61.733592	59.802011	60.057511	92.720643	87.631081	86.486441	54.732889	155.277968	196.985802	60.323913	1.446471	55.48917	35.284222	46.301386	32.116021	55.74467	66.720954	58.105491
LAMP	1	20151123	1154500000	서울특별시	금천구	2503.250182	1493.142584	1010.107598	120.468772	117.718086	115.102901	103.409097	79.574331	70.331302	143.299018	205.318189	211.036364	156.618844	81.388249	47.770253	5.956207	6.335612	28.815359	120.468772	120.468772	118.937602	90.902281	49.599528	75.941076	82.22836	36.306802	38.962637	44.884065	0.007679	6.782768	67.270768	89.845367	67.501121
LAMP	1	20151123	4400000000	충청남도		2545.170864	1240.448486	1304.722378	108.519051	107.888569	105.152275	68.319493	84.622928	195.133883	191.880594	92.831809	107.900338	36.000125	38.849905	11.991355	0.605683	29.254804	61.497674	108.519051	108.519051	94.194491	63.477388	162.701868	191.149233	108.984767	26.933788	17.312626	60.224099	58.156117	51.763025	78.003703	94.358416	80.424755
LAMP	1	20151123	2700000000	대구광역시		2421.795834	1322.358836	1099.436998	97.816518	95.191098	95.727851	76.719813	7.491975	168.085968	241.971105	194.025111	105.507635	45.239673	55.601328	5.273398	35.844949	47.700177	50.162237	97.816518	96.661333	96.089575	71.830699	147.852734	167.35085	73.279153	3.814832	13.674741	9.415727	41.014109	47.070076	66.743219	85.261178	81.562254
LAMP	1	20151123	3000000000	대전광역시		2522.408847	1418.701915	1103.706932	96.949821	96.949821	96.879403	86.950477	27.97156	135.980906	215.799614	145.393435	141.097942	184.440169	39.602253	10.813062	20.088666	52.586534	67.198252	96.949821	96.85593	93.47587	76.000491	116.580771	172.140506	69.623757	20.875	8.751382	48.079788	30.839135	49.288629	70.132332	89.004333	65.109187
LAMP	1	20151123	4700000000	경상북도		2450.839334	1313.494299	1137.345035	98.427862	98.427862	98.281498	74.790051	44.204008	238.709776	225.719956	156.184784	52.815099	57.498752	20.163695	1.254259	48.359124	41.858116	56.799457	98.427862	98.366877	94.878531	76.461042	141.719127	182.554727	76.843214	9.991387	31.027168	39.125985	42.236223	34.295968	65.97161	73.045878	72.399436
LAMP	1	20151123	4500000000	전라북도		2591.106448	1350.287518	1240.81893	95.988231	95.889453	95.988231	80.652899	47.314397	190.246608	184.480423	166.255826	88.87537	78.985192	55.920458	11.261138	46.747245	71.293655	40.388392	95.988231	94.407778	95.741285	70.207093	149.278305	217.546462	64.353656	41.128406	48.833937	65.132358	59.464952	54.612468	48.833937	91.592597	43.697465
LAMP	1	20151123	2900000000	광주광역시		2515.23942	1351.403506	1163.835914	100.019423	97.557275	99.924202	91.435914	82.587599	221.964203	214.428127	91.048681	48.253561	154.574813	26.243865	21.319569	16.939395	68.936509	16.17037	100.019423	100.019423	91.803196	85.491391	120.050332	155.486216	92.245747	9.063243	60.203366	11.395708	53.769134	51.633459	76.839867	86.620443	69.194966
LAMP	1	20151123	4600000000	전라남도		2468.669662	1313.237989	1155.431673	100.861003	100.861003	100.059605	90.484281	89.084137	213.162653	198.571684	122.148714	117.063981	56.033379	7.493532	22.973409	20.817925	24.728194	48.894489	100.861003	99.230573	100.709014	7.286273	214.76545	140.22162	61.518811	22.475989	68.335299	61.730674	42.662929	73.737827	51.837554	75.174816	34.883841
LAMP	1	20151123	4300000000	충청북도		2396.511439	1271.865081	1124.646358	98.22962	98.22962	98.015437	91.957138	8.426034	152.226002	193.364305	194.343425	76.359566	103.530122	17.758264	7.14094	20.809852	51.2319	60.242856	98.22962	98.22962	92.676178	50.558756	140.476571	238.311996	70.454253	6.796209	19.685905	15.203375	48.263945	40.767564	49.747923	69.391501	85.852942
LAMP	1	20151123	3100000000	울산광역시		2463.357141	1406.081963	1057.275178	88.080428	88.080428	87.860133	70.750562	80.665465	152.946669	265.419454	145.970663	25.126673	137.207822	51.708924	9.069623	63.015764	62.354879	77.824476	88.080428	88.080428	88.006996	50.434477	127.784097	198.156077	32.469836	4.516861	36.800671	47.056622	42.60177	59.71134	74.030509	51.168793	68.376273
LAMP	1	20151123	5000000000	제주특별자치도		2302.975427	1081.178842	1221.796585	99.688485	99.688485	97.017611	67.230576	17.570427	209.906552	229.55332	9.138312	16.019208	10.903806	75.910162	30.200492	16.891392	53.649861	47.810153	99.688485	99.552678	99.507409	27.019587	201.124356	186.819336	133.356587	51.736489	22.550023	34.1389	69.177145	4.351865	46.723696	94.527813	51.522216
LAMP	1	20151123	3600000000	세종특별자치시		2384.5583	1486.228215	898.330085	74.807617	74.56197	74.807617	58.185521	58.431169	107.216609	41.055756	282.280846	191.22779	243.141132	36.159199	41.874579	62.770927	74.398206	65.309277	74.807617	74.807617	74.070677	74.56197	10.431798	66.439251	57.432205	49.899039	101.402969	59.986931	36.978021	64.490454	54.09141	24.122509	74.807617
LAMP	1	20151123	4900000000	제주도		779.217268	391.753456	387.463812	26.267829	26.267829	26.267829	26.216762	26.267829	26.267829	26.267829	26.267829	24.054917	26.267829	26.267829	26.267829	26.267829	26.267829	26.267829	26.267829	26.267829	26.267829	26.267829	23.952783	26.267829	26.267829	22.148409	26.267829	26.267829	26.267829	26.233784	26.267829	26.267829	26.182717
LAMP	1	20151124	4100000000	경기도		2511.409111	1544.995295	966.413816	113.640869	112.863516	109.641156	93.511086	34.32929	76.68973	137.088217	162.613376	209.355867	204.038558	131.48812	63.709766	8.15509	54.779648	33.091006	113.508404	112.71361	109.813902	86.296488	56.71276	99.788569	57.280825	24.172323	28.750482	1.676845	17.224206	34.151147	67.361801	84.81196	72.150494
LAMP	1	20151124	1111000000	서울특별시	종로구	2492.962461	1524.623342	968.339119	131.081649	126.090563	118.22471	104.073107	65.118988	11.487244	58.314556	79.271814	188.015501	199.116997	168.677083	159.518604	86.619802	4.777415	24.235309	131.081649	125.493182	120.83035	87.111978	48.68592	21.606019	46.513737	53.69454	88.838062	56.102413	20.43083	10.369143	20.81087	75.074654	61.695772
LAMP	1	20151124	1114000000	서울특별시	중구	2413.688073	1588.332807	825.355266	110.494	110.084359	108.562543	94.864153	74.627894	27.259073	68.762793	148.001673	240.050023	203.647288	179.322814	132.19568	51.979807	20.069876	18.410831	110.514482	109.04592	105.357104	78.216348	48.863532	3.941223	38.865155	53.704395	45.546397	28.277987	4.019055	13.857673	45.096885	83.144328	56.904782
LAMP	1	20151124	1129000000	서울특별시	성북구	2629.243098	1490.408049	1138.835049	140.589417	132.954925	128.866436	103.104987	56.533261	37.454352	142.151423	166.195443	175.581767	157.957601	100.327108	65.144933	7.659984	47.707947	28.178465	140.602649	139.332439	132.293357	77.121251	33.995675	90.654987	72.440702	44.911543	83.338047	59.677737	47.14235	15.93752	43.211932	91.209998	66.964862
LAMP	1	20151124	1138000000	서울특별시	은평구	2664.215873	1505.441678	1158.774195	139.619289	139.212063	136.817455	107.56883	45.254546	19.574794	151.828825	153.842016	153.57531	133.202506	113.179572	97.200226	25.433696	60.212956	28.919594	139.619289	138.231277	136.527808	69.556227	27.309232	85.158361	63.939557	71.780106	92.603154	69.626392	48.932395	12.697824	50.072439	79.200616	73.519518
LAMP	1	20151124	1168000000	서울특별시	강남구	2414.656965	1529.978064	884.678901	114.59584	113.819428	113.488093	95.576221	76.128834	2.21706	141.882184	181.971248	175.957764	213.791772	174.464286	84.135932	14.046214	16.125053	11.778135	114.59584	113.198793	110.901702	80.544986	22.079192	54.409742	48.418513	63.922023	39.331526	5.770257	8.798593	13.981266	58.375212	76.284611	74.066645
LAMP	1	20151124	1135000000	서울특별시	노원구	2493.432859	1583.477244	909.955615	119.325424	119.30612	117.006157	94.960709	53.387637	43.254931	121.726688	121.266144	167.00066	215.967257	193.268221	113.39277	13.609125	37.855993	52.149408	119.325424	119.228903	117.003399	83.846979	9.158118	97.748058	46.475983	9.475259	37.281645	25.961085	21.989925	6.891984	55.610383	88.573761	71.384709
LAMP	1	20151124	1144000000	서울특별시	마포구	2569.969071	1484.895717	1085.073354	123.970537	121.480041	122.61495	97.409066	78.052551	21.968526	170.400951	134.920695	205.439854	139.560642	116.59305	64.613615	0.958368	47.51603	39.396841	123.970537	123.205332	120.823742	74.375558	24.94967	74.438036	127.099563	99.603797	83.11035	18.148237	15.735121	7.45028	38.85518	89.542078	63.765873
LAMP	1	20151124	1141000000	서울특별시	서대문구	2675.436484	1459.629881	1215.806603	145.274254	142.165839	136.880521	107.085635	64.256331	50.728031	115.117115	117.726023	170.994337	140.645945	134.13886	65.213718	13.697052	42.143045	13.563175	145.274254	141.902586	136.256138	73.80433	29.029876	122.940465	52.742933	89.23728	67.7045	61.744173	63.053691	26.171213	40.685026	80.399165	84.860973
LAMP	1	20151124	2800000000	인천광역시		2569.095362	1386.966366	1182.128996	110.303297	110.271971	106.988022	96.185967	38.928293	112.018538	167.352309	166.616162	153.746629	109.02696	64.782392	30.337466	2.956425	56.632384	60.819551	110.303297	108.985018	109.233011	85.53793	100.127926	203.486199	112.292636	31.794098	18.331992	3.956229	22.417178	24.988474	80.275256	91.497594	78.902158
LAMP	1	20151124	1171000000	서울특별시	송파구	2520.34862	1562.99936	957.34926	111.44968	110.805621	102.095624	90.870148	63.767992	33.032367	193.539958	170.882421	194.752126	179.540772	141.474409	85.255892	22.098541	26.193788	37.240021	111.44968	111.44968	105.042501	86.00932	20.956247	52.755178	85.590073	45.597608	35.03442	12.149033	29.720928	20.749661	62.157843	89.864564	88.822524
LAMP	1	20151124	1165000000	서울특별시	서초구	2448.52562	1480.721145	967.804475	114.551522	114.475882	109.993402	103.850136	66.602475	18.594233	114.669914	146.948371	193.746376	248.683882	134.523714	58.85433	25.237378	25.73397	4.25556	114.551522	112.630929	112.42703	90.142892	43.055481	52.342732	83.351754	60.090877	61.320845	12.224047	5.261898	0.480148	51.09303	77.774143	91.057147
LAMP	1	20151124	1123000000	서울특별시	동대문구	2564.100617	1444.156454	1119.944163	131.525041	129.021469	128.009473	96.974936	58.584124	59.026855	177.702666	138.381143	199.730847	115.26781	98.319929	59.335738	0.461156	33.020054	18.795213	131.516912	127.090955	128.005409	99.872739	42.20903	114.556567	99.823697	39.038923	74.99119	33.369308	21.879701	3.318587	37.702059	90.273004	76.296082
LAMP	1	20151124	1150000000	서울특별시	강서구	2503.565136	1491.311434	1012.253702	118.628127	116.458692	114.95445	96.72591	49.327169	29.543489	191.42336	204.897288	170.492476	158.707987	90.249859	55.569143	10.982352	39.829279	43.521853	118.628127	117.69459	112.104706	91.895706	1.862413	79.123003	109.956184	68.336304	47.454551	19.153637	6.29199	13.739374	59.981587	90.04375	75.98778
LAMP	1	20151124	1130500000	서울특별시	강북구	2593.897286	1514.936729	1078.960557	140.408652	140.351579	136.722645	112.190484	54.67926	74.302452	150.586155	141.768274	181.862519	131.951605	105.407597	89.075019	5.100641	7.536418	42.993429	140.408652	138.929493	137.78802	65.808624	25.647158	96.575448	99.091445	27.107293	65.460792	34.484063	44.966592	11.393012	47.644932	70.650372	73.004661
LAMP	1	20151124	1132000000	서울특별시	도봉구	2671.570384	1527.137421	1144.432963	128.757494	127.715737	126.497411	97.129573	59.48065	71.701284	117.922632	122.751794	180.330942	132.065808	150.702665	94.562554	36.930435	49.87971	30.708732	128.757494	126.329671	125.115759	93.810076	62.859592	122.773866	76.058124	46.036981	48.782628	40.700184	26.305396	0.071658	53.742157	102.077919	91.011458
LAMP	1	20151124	1156000000	서울특별시	영등포구	2489.405044	1510.219719	979.185325	112.814134	112.35737	111.475342	92.338485	74.233286	31.806953	190.079786	195.872031	201.097259	173.018056	103.593792	44.045091	6.995978	37.215674	23.276482	112.814134	112.235303	110.959513	80.505922	6.990466	83.110268	91.489533	64.745184	48.695426	19.181352	14.129379	27.194419	52.69054	78.462295	75.981591
LAMP	1	20151124	1147000000	서울특별시	양천구	2496.784932	1523.36522	973.419712	119.000784	118.430602	114.577675	83.921964	31.133937	39.702891	136.73878	131.112418	171.23484	223.830011	177.632626	70.765276	5.479904	44.82671	54.976802	119.000784	118.975629	117.235733	80.622451	9.302923	108.292528	62.749177	27.791939	41.296048	26.538376	9.227458	8.796188	73.81799	92.722065	77.050423
LAMP	1	20151124	1120000000	서울특별시	성동구	2597.117255	1593.897889	1003.219366	136.905751	130.067293	124.527152	96.747158	58.917605	64.353022	194.556258	148.803014	172.128101	135.517576	120.819849	70.800002	42.846569	58.783809	38.12473	136.905751	132.326957	118.897813	62.738221	9.472585	44.808909	86.751448	67.896136	85.165718	19.075497	26.022973	11.141896	47.559819	91.56876	62.886883
LAMP	1	20151124	1162000000	서울특별시	관악구	2412.067962	1445.019735	967.048227	106.488489	106.308123	104.668432	96.174834	69.960277	69.294563	247.004252	225.967018	183.097302	89.052837	57.374011	36.894272	4.844056	39.851455	8.039814	106.488489	106.181047	106.312222	87.070451	5.073613	106.728704	88.507639	58.558687	26.342862	9.734434	40.695896	19.338923	58.875967	77.904579	69.234714
LAMP	1	20151124	1117000000	서울특별시	용산구	2609.631509	1499.482635	1110.148874	130.454861	129.520264	120.887801	116.450977	89.639092	32.014308	146.005017	167.370109	200.332248	134.965716	109.801938	56.620343	6.875654	41.919364	16.624943	130.454861	130.047859	121.998264	74.791056	21.026594	78.186424	107.500617	71.709565	72.533619	36.285317	32.617274	41.0186	54.295239	70.228614	67.454971
LAMP	1	20151124	1121500000	서울특별시	광진구	2605.467964	1555.981323	1049.486641	123.906216	123.818027	120.736303	100.129416	56.926484	94.102498	164.203149	145.16897	169.347522	139.92171	157.515464	55.015064	10.984134	51.399959	42.806407	123.906216	123.176205	122.029745	85.465504	18.357735	117.732315	72.476534	49.052492	51.007353	41.306536	0.720539	8.304161	64.721434	89.100861	82.129011
LAMP	1	20151124	1126000000	서울특별시	중랑구	2564.858066	1509.255989	1055.602077	131.393073	131.345124	130.061152	90.43918	29.149525	66.583596	160.803654	192.103787	138.123712	150.142963	115.907277	82.982201	29.183267	13.757851	47.279627	131.393073	131.339796	129.773458	97.897935	14.057977	103.174117	82.497381	68.464267	36.567434	27.595618	5.981211	11.104666	60.556211	71.142316	84.056617
LAMP	1	20151124	1159000000	서울특별시	동작구	2493.120276	1510.978688	982.141588	114.765328	113.866433	112.555545	103.332507	73.308478	53.281222	178.569395	198.682172	200.339509	142.459098	104.602509	46.59569	15.451474	26.275669	26.893659	114.765328	114.737238	113.468485	91.047609	32.282348	115.510974	101.76069	43.496375	38.524362	3.116326	12.901172	11.008499	39.712277	76.009844	73.800061
LAMP	1	20151124	1174000000	서울특별시	강동구	2547.308242	1652.678826	894.629416	116.436136	116.175612	104.301718	84.496865	67.442547	58.470827	180.446277	181.287969	173.842988	183.612647	131.918625	105.355171	54.983809	34.616491	59.291144	116.436136	116.396055	114.26176	81.611058	11.44119	68.786585	51.717236	48.911591	10.719738	7.817565	11.164299	19.385843	57.287112	92.502975	86.190273
LAMP	1	20151124	1153000000	서울특별시	구로구	2538.888774	1513.214963	1025.673811	116.616136	116.140047	114.089202	92.748912	49.838133	53.855067	171.57981	188.300469	210.127311	138.651203	79.72605	76.853822	23.925296	29.429093	51.334412	116.616136	115.365748	115.166942	90.34754	6.942003	83.079599	81.415904	88.620018	58.469467	22.72618	6.785052	8.392243	59.553485	76.844405	95.349089
LAMP	1	20151124	2600000000	부산광역시		2411.514633	1371.582416	1039.932217	93.062625	93.062625	90.012294	74.377671	31.511795	222.801105	280.44832	116.583763	101.11039	72.985538	27.84871	21.171578	52.313167	54.705056	39.587779	93.062625	93.062625	88.285565	79.799734	67.234255	166.712651	111.040761	36.327823	26.70786	32.223986	17.966715	39.231683	53.253797	72.986882	62.035255
LAMP	1	20151124	4200000000	강원도		2484.776891	1446.422991	1038.3539	105.456931	105.456931	101.921751	94.679987	14.192857	185.777658	250.042953	156.092855	126.772284	84.039451	62.678392	14.760628	48.583377	53.982562	41.984374	105.456931	105.456931	99.768504	73.308215	87.563918	158.074699	65.527961	14.150006	13.531528	16.828173	38.577745	34.26054	74.872264	80.175035	70.80145
LAMP	1	20151124	2700000000	대구광역시		2466.218927	1366.837573	1099.381354	99.315568	93.971022	99.162283	77.457089	27.318501	180.900119	254.916465	178.835877	118.98309	53.683567	38.96818	10.273179	40.218988	52.236553	40.597092	99.315568	98.303886	99.131626	74.176785	139.451783	145.818231	53.990137	27.287843	9.459745	38.134309	45.430688	48.394203	71.20305	78.274611	71.008889
LAMP	1	20151124	1154500000	서울특별시	금천구	2613.052578	1470.712595	1142.339983	124.637312	124.637312	123.919754	107.428727	69.680035	80.161512	151.699511	219.982869	174.456359	86.094181	62.824791	72.332439	12.839168	36.813303	23.205322	124.637312	124.637312	119.921929	89.976684	38.94035	71.486745	121.908028	51.779519	67.219835	74.126334	23.833186	25.383625	42.899735	96.960064	68.629325
LAMP	1	20151124	4400000000	충청남도		2545.43451	1315.74054	1229.69397	107.781535	107.781535	106.310906	84.765026	59.753442	162.102208	176.003153	122.652006	119.267224	53.462418	72.743996	32.079941	34.250091	32.044148	44.742911	107.781535	107.781535	94.674264	62.728936	123.142216	245.624594	94.488295	4.990023	14.093138	22.368343	56.064419	48.559544	82.885889	94.44083	70.070409
LAMP	1	20151124	4800000000	경상남도		2317.46123	1204.403641	1113.057589	89.012933	89.012933	78.244695	72.271989	64.627441	266.705587	211.986341	131.533322	20.936954	9.088033	13.835321	6.514334	49.336414	40.74884	60.548504	89.012933	83.030578	82.982333	65.286143	164.677497	210.88636	56.93722	7.807294	51.806547	40.112009	39.330443	39.803242	55.849461	63.240563	62.294966
